distribution,branch,q,density,acceptance,effective_density
raw_beta_recoil_complex,raw,0.6325000000000001,0.46664436693904493,1.0,0.46664436693904493
raw_beta_recoil_complex,raw,0.635,0.4668399819679179,1.0,0.4668399819679179
raw_beta_recoil_complex,raw,0.6375000000000001,0.4670352978840166,1.0,0.4670352978840166
raw_beta_recoil_complex,raw,0.64,0.4672303186480621,1.0,0.4672303186480621
raw_beta_recoil_complex,raw,0.6425,0.4674250481849393,1.0,0.4674250481849393
raw_beta_recoil_complex,raw,0.645,0.46761949038431705,1.0,0.46761949038431705
raw_beta_recoil_complex,raw,0.6475,0.4678136491012565,1.0,0.4678136491012565
raw_beta_recoil_complex,raw,0.65,0.4680075281568095,1.0,0.4680075281568095
raw_beta_recoil_complex,raw,0.6525,0.46820113133860536,1.0,0.46820113133860536
raw_beta_recoil_complex,raw,0.655,0.46839446240142807,1.0,0.46839446240142807
raw_beta_recoil_complex,raw,0.6575,0.4685875250677826,1.0,0.4685875250677826
raw_beta_recoil_complex,raw,0.66,0.46878032302845224,1.0,0.46878032302845224
raw_beta_recoil_complex,raw,0.6625,0.4689728599430455,1.0,0.4689728599430455
raw_beta_recoil_complex,raw,0.665,0.4691651394405331,1.0,0.4691651394405331
raw_beta_recoil_complex,raw,0.6675,0.46935716511977754,1.0,0.46935716511977754
raw_beta_recoil_complex,raw,0.67,0.46954894055005114,1.0,0.46954894055005114
raw_beta_recoil_complex,raw,0.6725,0.4697404692715479,1.0,0.4697404692715479
raw_beta_recoil_complex,raw,0.675,0.469931754795884,1.0,0.469931754795884
raw_beta_recoil_complex,raw,0.6775,0.4701228006065926,1.0,0.4701228006065926
raw_beta_recoil_complex,raw,0.68,0.4703136101596085,1.0,0.4703136101596085
raw_beta_recoil_complex,raw,0.6825,0.47050418688374496,1.0,0.47050418688374496
raw_beta_recoil_complex,raw,0.685,0.4706945341811638,1.0,0.4706945341811638
raw_beta_recoil_complex,raw,0.6875,0.47088465542783686,1.0,0.47088465542783686
raw_beta_recoil_complex,raw,0.6900000000000001,0.47107455397399944,1.0,0.47107455397399944
raw_beta_recoil_complex,raw,0.6925,0.4712642331445986,1.0,0.4712642331445986
raw_beta_recoil_complex,raw,0.6950000000000001,0.4714536962397312,1.0,0.4714536962397312
raw_beta_recoil_complex,raw,0.6975,0.4716429465350778,1.0,0.4716429465350778
raw_beta_recoil_complex,raw,0.7000000000000001,0.4718319872823278,1.0,0.4718319872823278
raw_beta_recoil_complex,raw,0.7025,0.47202082170959875,1.0,0.47202082170959875
raw_beta_recoil_complex,raw,0.705,0.4722094530218489,1.0,0.4722094530218489
raw_beta_recoil_complex,raw,0.7075,0.47239788440128333,1.0,0.47239788440128333
raw_beta_recoil_complex,raw,0.71,0.4725861190077538,1.0,0.4725861190077538
raw_beta_recoil_complex,raw,0.7125,0.4727741599791529,1.0,0.4727741599791529
raw_beta_recoil_complex,raw,0.715,0.472962010431801,1.0,0.472962010431801
raw_beta_recoil_complex,raw,0.7175,0.47314967346082953,1.0,0.47314967346082953
raw_beta_recoil_complex,raw,0.72,0.473337152140556,1.0,0.473337152140556
raw_beta_recoil_complex,raw,0.7225,0.47352444952485534,1.0,0.47352444952485534
raw_beta_recoil_complex,raw,0.725,0.4737115686475249,1.0,0.4737115686475249
raw_beta_recoil_complex,raw,0.7275,0.47389851252264426,1.0,0.47389851252264426
raw_beta_recoil_complex,raw,0.73,0.47408528414493023,1.0,0.47408528414493023
raw_beta_recoil_complex,raw,0.7325,0.4742718864900859,1.0,0.4742718864900859
raw_beta_recoil_complex,raw,0.735,0.4744583225151455,1.0,0.4744583225151455
