distribution,branch,q,density,acceptance,effective_density
accepted_beta_recoil,case_I_forward,1.3125,0.5116959774791717,0.8824969025845955,1.0167014173599473
accepted_beta_recoil,case_I_forward,1.315,0.5117908586716537,0.8854237908363027,1.02026255520067
accepted_beta_recoil,case_I_forward,1.3175000000000001,0.5118858880006655,0.8883209045958906,1.0237909246938228
accepted_beta_recoil,case_I_forward,1.32,0.5119810673243853,0.8911878885041845,1.0272861037272307
accepted_beta_recoil,case_I_forward,1.3225,0.5120763985174477,0.8940243900709406,1.0307476732123309
accepted_beta_recoil,case_I_forward,1.325,0.5121718834712206,0.8968300597468687,1.0341752171689116
accepted_beta_recoil,case_I_forward,1.3275000000000001,0.5122675240940872,0.8996045509952316,1.0375683228094466
accepted_beta_recoil,case_I_forward,1.33,0.5123633223117319,0.9023475203629994,1.0409265806229933
accepted_beta_recoil,case_I_forward,1.3325,0.512459280067433,0.905058627551541,1.0442495844586441
accepted_beta_recoil,case_I_forward,1.335,0.512555399322359,0.9077375354868296,1.047536931608491
accepted_beta_recoil,case_I_forward,1.3375000000000001,0.5126516820558713,0.9103839103891425,1.0507882228900942
accepted_beta_recoil,case_I_forward,1.34,0.5127481302658312,0.9129974218422362,1.0540030627284211
accepted_beta_recoil,case_I_forward,1.3425,0.5128447459689147,0.9155777428619776,1.0571810592372424
accepted_beta_recoil,case_I_forward,1.345,0.5129415312009304,0.918124549964407,1.0603218242999495
accepted_beta_recoil,case_I_forward,1.3475,0.5130384880171444,0.9206375232332186,1.0634249736497805
accepted_beta_recoil,case_I_forward,1.35,0.5131356184926124,0.9231163463866359,1.066490126949432
accepted_beta_recoil,case_I_forward,1.3525,0.513232924722515,0.9255607068436608,1.0695169078700186
accepted_beta_recoil,case_I_forward,1.355,0.5133304088225026,0.9279702957896824,1.0725049441693824
accepted_beta_recoil,case_I_forward,1.3575,0.5134280729290445,0.9303448082414207,1.075453867769709
accepted_beta_recoil,case_I_forward,1.36,0.5135259191997851,0.9326839431111886,1.0783633148344338
accepted_beta_recoil,case_I_forward,1.3625,0.513623949813907,0.9349874032704532,1.0812329258444215
accepted_beta_recoil,case_I_forward,1.365,0.5137221669725018,0.9372548956126776,1.0840623456733913
accepted_beta_recoil,case_I_forward,1.3675,0.5138205728989462,0.939486131115425,1.0868512236625667
accepted_beta_recoil,case_I_forward,1.37,0.5139191698392862,0.9416808249017046,1.0895992136945272
accepted_beta_recoil,case_I_forward,1.3725,0.5140179600626302,0.9438386963005432,1.0923059742662473
accepted_beta_recoil,case_I_forward,1.375,0.5141169458615468,0.9459594689067654,1.0949711685612895
accepted_beta_recoil,case_I_forward,1.3775,0.5142161295524725,0.9480428706399615,1.0975944645211417
accepted_beta_recoil,case_I_forward,1.3800000000000001,0.5143155134761276,0.950088633802627,1.1001755349156723
accepted_beta_recoil,case_I_forward,1.3825,0.5144150999979377,0.9520964951374568,1.1027140574126788
accepted_beta_recoil,case_I_forward,1.385,0.5145148915084672,0.9540661958837778,1.1052097146465227
accepted_beta_recoil,case_I_forward,1.3875,0.5146148904238587,0.9559974818330998,1.1076621942858151
accepted_beta_recoil,case_I_forward,1.3900000000000001,0.5147150991862814,0.9578901033837711,1.1100711891001391
accepted_beta_recoil,case_I_forward,1.3925,0.514815520264391,0.9597438155947199,1.112436397025797
accepted_beta_recoil,case_I_forward,1.395,0.514916156153795,0.9615583782382694,1.1147575212305494
accepted_beta_recoil,case_I_forward,1.3975,0.5150170093775311,0.9633335558520045,1.117034270177336
accepted_beta_recoil,case_I_forward,1.4000000000000001,0.5151180824865526,0.9650691177896804,1.1192663576869577
accepted_beta_recoil,case_I_forward,1.4025,0.5152193780602253,0.9667648382711531,1.1214535029997004
accepted_beta_recoil,case_I_forward,1.405,0.515320898706835,0.9684204964313204,1.1235954308358818
accepted_beta_recoil,case_I_forward,1.4075,0.5154226470641033,0.9700358763680561,1.1256918714553057
accepted_beta_recoil,case_I_forward,1.41,0.515524625799717,0.9716107671891226,1.1277425607156029
accepted_beta_recoil,case_I_forward,1.4125,0.5156268376118662,0.9731449630580511,1.129747240129446
accepted_beta_recoil,case_I_forward,1.415,0.5157292852297947,0.9746382632389692,1.131705656920612
accepted_beta_recoil,case_I_forward,1.4175,0.5158319714143621,0.9760904721403703,1.133617564078893
accepted_beta_recoil,case_I_forward,1.42,0.5159348989586185,0.9775013993578034,1.1354827204138185
accepted_beta_recoil,case_I_forward,1.4225,0.5160380706883894,0.9788708597154763,1.1373008906071862
accepted_beta_recoil,case_I_forward,1.425,0.5161414894628742,0.9801986733067554,1.1390718452643833
accepted_beta_recoil,case_I_forward,1.4275,0.5162451581752597,0.9814846655335532,1.1407953609644845
accepted_beta_recoil,case_I_forward,1.43,0.5163490797533427,0.9827286671445883,1.1424712203091036
accepted_beta_recoil,case_I_forward,1.4325,0.5164532571601697,0.9839305142725084,1.144099211969998
accepted_beta_recoil,case_I_forward,1.435,0.5165576933946885,0.9850900484698628,1.1456791307353944
accepted_beta_recoil,case_I_forward,1.4375,0.5166623914924156,0.9862071167439163,1.1472107775550453
accepted_beta_recoil,case_I_forward,1.44,0.5167673545261167,0.9872815715902905,1.1486939595839762
accepted_beta_recoil,case_I_forward,1.4425000000000001,0.516872585606504,0.9883132710254251,1.1501284902249345
accepted_beta_recoil,case_I_forward,1.445,0.5169780878829475,0.9893020786178461,1.1515141891695095
accepted_beta_recoil,case_I_forward,1.4475,0.5170838645442034,0.9902478635182347,1.1528508824379242
accepted_beta_recoil,case_I_forward,1.45,0.5171899188191584,0.9911505004882849,1.1541384024174808
accepted_beta_recoil,case_I_forward,1.4525000000000001,0.5172962539775905,0.992009869928342,1.1553765878996471
accepted_beta_recoil,case_I_forward,1.455,0.5174028733309474,0.9928258579038134,1.1565652841157794
accepted_beta_recoil,case_I_forward,1.4575,0.5175097802331438,0.9935983561703439,1.1577043427714677
accepted_beta_recoil,case_I_forward,1.46,0.5176169780813746,0.9943272621977464,1.15879362207949
accepted_beta_recoil,case_I_forward,1.4625000000000001,0.5177244703169489,0.9950124791926823,1.159832986791372
accepted_beta_recoil,case_I_forward,1.465,0.5178322604261426,0.9956539161200836,1.1608223082275404
accepted_beta_recoil,case_I_forward,1.4675,0.5179403519410708,0.9962514877233094,1.1617614643060619
accepted_beta_recoil,case_I_forward,1.47,0.5180487484405809,0.9968051145430329,1.1626503395699581
accepted_beta_recoil,case_I_forward,1.4725,0.5181574535511663,0.99731472293485,1.1634888252130888
accepted_beta_recoil,case_I_forward,1.475,0.5182664709479025,0.9977802450856065,1.1642768191045998
accepted_beta_recoil,case_I_forward,1.4775,0.5183758043554046,0.9982016190284373,1.1650142258119232
accepted_beta_recoil,case_I_forward,1.48,0.5184854575488083,0.9985787886565143,1.1657009566223273
accepted_beta_recoil,case_I_forward,1.4825,0.5185954343547735,0.9989117037354971,1.16633692956301
accepted_beta_recoil,case_I_forward,1.485,0.5187057386525145,0.9992003199146837,1.166922069419729
accepted_beta_recoil,case_I_forward,1.4875,0.5188163743748516,0.9994445987368581,1.1674563077539637
accepted_beta_recoil,case_I_forward,1.49,0.5189273455092918,0.9996445076468301,1.1679395829186054
accepted_beta_recoil,case_I_forward,1.4925,0.5190386560991341,0.9998000199986667,1.168371840072173
accepted_beta_recoil,case_I_forward,1.495,0.5191503102446025,0.9999111150616113,1.1687530311915462
accepted_beta_recoil,case_I_forward,1.4975,0.5192623121040062,0.9999777780246896,1.1690831150832164
accepted_beta_recoil,case_I_forward,1.5,0.519374665894932,1.0,1.1693620573930579
accepted_beta_recoil,case_I_forward,1.5025,0.5194873758954613,0.9999777780246896,1.1695898306146029
accepted_beta_recoil,case_I_forward,1.5050000000000001,0.5196004464454224,0.9999111150616113,1.1697664140958333
accepted_beta_recoil,case_I_forward,1.5075,0.5197138819476718,0.9998000199986667,1.1698917940444828
accepted_beta_recoil,case_I_forward,1.51,0.5198276868694095,0.9996445076468301,1.1699659635318456
accepted_beta_recoil,case_I_forward,1.5125,0.5199418657435275,0.9994445987368581,1.1699889224950977
accepted_beta_recoil,case_I_forward,1.5150000000000001,0.5200564231699921,0.9992003199146837,1.169960677738123
accepted_beta_recoil,case_I_forward,1.5175,0.5201713638172637,0.9989117037354971,1.1698812429308583
accepted_beta_recoil,case_I_forward,1.52,0.5202866924237514,0.9985787886565143,1.1697506386071397
accepted_beta_recoil,case_I_forward,1.5225,0.5204024137993083,0.9982016190284373,1.1695688921610758
accepted_beta_recoil,case_I_forward,1.5250000000000001,0.520518532826763,0.9977802450856064,1.1693360378419237
accepted_beta_recoil,case_I_forward,1.5275,0.5206350544634938,0.99731472293485,1.1690521167474954
accepted_beta_recoil,case_I_forward,1.53,0.5207519837430438,0.9968051145430329,1.1687171768160798
accepted_beta_recoil,case_I_forward,1.5325,0.5208693257767797,0.9962514877233094,1.1683312728168969
accepted_beta_recoil,case_I_forward,1.5350000000000001,0.5209870857555942,0.9956539161200836,1.167894466339078
accepted_beta_recoil,case_I_forward,1.5375,0.5211052689516552,0.9950124791926823,1.1674068257791852
accepted_beta_recoil,case_I_forward,1.54,0.5212238807202024,0.9943272621977464,1.1668684263272717
accepted_beta_recoil,case_I_forward,1.5425,0.5213429265013925,0.9935983561703439,1.166279349951488
accepted_beta_recoil,case_I_forward,1.545,0.5214624118221953,0.9928258579038134,1.1656396853812436
accepted_beta_recoil,case_I_forward,1.5475,0.5215823422983427,0.9920098699283418,1.164949528088929
accepted_beta_recoil,case_I_forward,1.55,0.5217027236363302,0.9911505004882849,1.164208980270205
accepted_beta_recoil,case_I_forward,1.5525,0.5218235616354769,0.9902478635182347,1.1634181508228691
accepted_beta_recoil,case_I_forward,1.555,0.5219448621900412,0.9893020786178461,1.1625771553243072
accepted_beta_recoil,case_I_forward,1.5575,0.5220666312913961,0.988313271025425,1.1616861160075334
accepted_beta_recoil,case_I_forward,1.56,0.5221888750302686,0.9872815715902905,1.1607451617358437
accepted_beta_recoil,case_I_forward,1.5625,0.5223115995990405,0.9862071167439163,1.15975442797607
accepted_beta_recoil,case_I_forward,1.565,0.5224348112941172,0.9850900484698628,1.158714056770466
accepted_beta_recoil,case_I_forward,1.5675000000000001,0.5225585165183637,0.9839305142725083,1.1576241967072245
accepted_beta_recoil,case_I_forward,1.57,0.5226827217836124,0.9827286671445883,1.1564850028896403
accepted_beta_recoil,case_I_forward,1.5725,0.5228074337132436,0.9814846655335532,1.1552966369039313
accepted_beta_recoil,case_I_forward,1.575,0.522932659044842,0.9801986733067554,1.1540592667857292
accepted_beta_recoil,case_I_forward,1.5775000000000001,0.5230584046329326,0.9788708597154762,1.1527730669852545
accepted_beta_recoil,case_I_forward,1.58,0.5231846774517969,0.9775013993578034,1.1514382183311864
accepted_beta_recoil,case_I_forward,1.5825,0.5233114845983746,0.9760904721403703,1.1500549079932456
accepted_beta_recoil,case_I_forward,1.585,0.523438833295252,0.9746382632389692,1.1486233294434975
accepted_beta_recoil,case_I_forward,1.5875000000000001,0.5235667308937411,0.9731449630580509,1.1471436824164014
accepted_beta_recoil,case_I_forward,1.59,0.5236951848770532,0.9716107671891226,1.145616172867611
accepted_beta_recoil,case_I_forward,1.5925,0.5238242028635695,0.9700358763680561,1.1440410129315453
accepted_beta_recoil,case_I_forward,1.595,0.5239537926102127,0.9684204964313204,1.1424184208777517
accepted_beta_recoil,case_I_forward,1.5975000000000001,0.5240839620159238,0.966764838271153,1.1407486210660687
accepted_beta_recoil,case_I_forward,1.6,0.5242147191252474,0.9650691177896803,1.1390318439006155
accepted_beta_recoil,case_I_forward,1.6025,0.5243460721320298,0.9633335558520045,1.137268325782616
accepted_beta_recoil,case_I_forward,1.605,0.524478029383234,0.9615583782382694,1.135458309062086
accepted_beta_recoil,case_I_forward,1.6075,0.5246105993828778,0.9597438155947199,1.1336020419883968
accepted_beta_recoil,case_I_forward,1.61,0.5247437907960961,0.9578901033837709,1.1316997786597325
accepted_beta_recoil,case_I_forward,1.6125,0.5248776124533363,0.9559974818330998,1.1297517789714695
accepted_beta_recoil,case_I_forward,1.615,0.5250120733546887,0.9540661958837778,1.1277583085634866
accepted_beta_recoil,case_I_forward,1.6175,0.5251471826743598,0.9520964951374568,1.1257196387664399
accepted_beta_recoil,case_I_forward,1.62,0.5252829497652917,0.9500886338026268,1.1236360465470108
accepted_beta_recoil,case_I_forward,1.6225,0.5254193841639362,0.9480428706399615,1.1215078144521629
accepted_beta_recoil,case_I_forward,1.625,0.525556495595187,0.9459594689067654,1.1193352305524154
accepted_beta_recoil,case_I_forward,1.6275,0.5256942939774778,0.9438386963005432,1.1171185883841697
accepted_beta_recoil,case_I_forward,1.6300000000000001,0.5258327894280534,0.9416808249017043,1.1148581868911018
accepted_beta_recoil,case_I_forward,1.6325,0.5259719922684205,0.939486131115425,1.1125543303646557
accepted_beta_recoil,case_I_forward,1.635,0.5261119130299843,0.9372548956126776,1.1102073283836489
accepted_beta_recoil,case_I_forward,1.6375,0.5262525624598814,0.9349874032704532,1.1078174957530287
accepted_beta_recoil,case_I_forward,1.6400000000000001,0.5263939515270138,0.9326839431111884,1.105385152441794
accepted_beta_recoil,case_I_forward,1.6425,0.526536091428296,0.9303448082414207,1.10291062352012
accepted_beta_recoil,case_I_forward,1.645,0.5266789935951209,0.9279702957896824,1.1003942390956987
accepted_beta_recoil,case_I_forward,1.6475,0.526822669700056,0.9255607068436608,1.0978363342493374
accepted_beta_recoil,case_I_forward,1.6500000000000001,0.5269671316637793,0.9231163463866356,1.0952372489698317
accepted_beta_recoil,case_I_forward,1.6525,0.5271123916622644,0.9206375232332186,1.0925973280881502
accepted_beta_recoil,case_I_forward,1.655,0.5272584621342279,0.918124549964407,1.0899169212109536
accepted_beta_recoil,case_I_forward,1.6575,0.5274053557888467,0.9155777428619776,1.0871963826534814
accepted_beta_recoil,case_I_forward,1.6600000000000001,0.5275530856137615,0.912997421842236,1.084436071371838
accepted_beta_recoil,case_I_forward,1.6625,0.5277016648833758,0.9103839103891422,1.0816363508947073
accepted_beta_recoil,case_I_forward,1.665,0.5278511071674666,0.9077375354868296,1.0787975892545278
accepted_beta_recoil,case_I_forward,1.6675,0.5280014263401176,0.905058627551541,1.0759201589181615
accepted_beta_recoil,case_I_forward,1.67,0.5281526365889927,0.9023475203629994,1.073004436717094
accepted_beta_recoil,case_I_forward,1.6725,0.5283047524249627,0.8996045509952314,1.0700508037771885
accepted_beta_recoil,case_I_forward,1.675,0.5284577886921041,0.8968300597468687,1.0670596454480479
accepted_beta_recoil,case_I_forward,1.6775,0.5286117605780865,0.8940243900709406,1.0640313512320008
accepted_beta_recoil,case_I_forward,1.68,0.5287666836249626,0.8911878885041845,1.0609663147127573
accepted_beta_recoil,case_I_forward,1.6825,0.5289225737403902,0.8883209045958904,1.0578649334837817
accepted_beta_recoil,case_I_forward,1.685,0.5290794472092933,0.8854237908363027,1.054727609076401
accepted_beta_recoil,case_I_forward,1.6875,0.5292373207059957,0.8824969025845955,1.0515547468877042
accepted_beta_recoil,case_I_forward,1.69,0.5293962113068409,0.8795405979964472,1.0483467561082682
accepted_beta_recoil,case_I_forward,1.6925000000000001,0.529556136503329,0.8765552379512324,1.0451040496497535
accepted_beta_recoil,case_I_forward,1.695,0.5297171142157893,0.8735411859788501,1.041827044072409
accepted_beta_recoil,case_I_forward,1.6975,0.5298791628076218,0.8704988081862122,1.0385161595125352
accepted_beta_recoil,case_I_forward,1.7,0.5300423011001318,0.8674284731834109,1.0351718196099504
accepted_beta_recoil,case_I_forward,1.7025000000000001,0.5302065483879875,0.8643305520095859,1.0317944514355015
accepted_beta_recoil,case_I_forward,1.705,0.5303719244553354,0.8612054180585147,1.028384485418679
accepted_beta_recoil,case_I_forward,1.7075,0.5305384495926044,0.8580534470039411,1.0249423552753727
accepted_beta_recoil,case_I_forward,1.71,0.5307061446140356,0.8548750167246695,1.021468497935833
accepted_beta_recoil,case_I_forward,1.7125000000000001,0.5308750308759748,0.8516705072294408,1.017963353472881
accepted_beta_recoil,case_I_forward,1.715,0.5310451302959679,0.8484403005816142,1.014427365030428
accepted_beta_recoil,case_I_forward,1.7175,0.5312164653727046,0.8451847808236713,1.0108609787523632
accepted_beta_recoil,case_I_forward,1.72,0.5313890592068508,0.8419043339015684,1.007264643711863
accepted_beta_recoil,case_I_forward,1.7225000000000001,0.5315629355228224,0.8385993475889532,1.003638811841191
accepted_beta_recoil,case_I_forward,1.725,0.5317381186915486,0.8352702114112719,0.9999839378620466
accepted_beta_recoil,case_I_forward,1.7275,0.5319146337542824,0.8319173165697791,0.9963004792165358
accepted_beta_recoil,case_I_forward,1.73,0.532092506447513,0.8285410558654803,0.9925888959988268
accepted_beta_recoil,case_I_forward,1.7325,0.5322717632290451,0.8251418236230211,0.9888496508875695
accepted_beta_recoil,case_I_forward,1.735,0.532452431305308,0.8217200156145462,0.98508320907915
accepted_beta_recoil,case_I_forward,1.7375,0.5326345386599679,0.8182760289835492,0.9812900382218659
accepted_beta_recoil,case_I_forward,1.74,0.5328181140839174,0.8148102621687294,0.9774706083510964
accepted_beta_recoil,case_I_forward,1.7425,0.5330031872067202,0.8113231148278826,0.9736253918255652
accepted_beta_recoil,case_I_forward,1.745,0.5331897885296019,0.8078149877618387,0.9697548632647809
accepted_beta_recoil,case_I_forward,1.7475,0.5333779494600717,0.8042862828384739,0.9658594994877544
accepted_beta_recoil,case_I_forward,1.75,0.5335677023482798,0.8007374029168081,0.9619397794530928
accepted_beta_recoil,case_I_forward,1.7525,0.5337590805252111,0.7971687517712158,0.9579961842005804
accepted_beta_recoil,case_I_forward,1.7550000000000001,0.53395211834283,0.7935807340157666,0.9540291967943592
accepted_beta_recoil,case_I_forward,1.7575,0.5341468512162939,0.7899737550287143,0.9500393022678258
accepted_beta_recoil,case_I_forward,1.76,0.5343433156683699,0.7863482208771538,0.9460269875703753
accepted_beta_recoil,case_I_forward,1.7625,0.5345415493761884,0.7827045382418683,0.9419927415161249
accepted_beta_recoil,case_I_forward,1.7650000000000001,0.5347415912204863,0.7790431143423812,0.937937054734761
accepted_beta_recoil,case_I_forward,1.7675,0.5349434813374985,0.7753643568622375,0.9338604196246635
accepted_beta_recoil,case_I_forward,1.77,0.5351472611736717,0.7716686738745261,0.9297633303084631
accepted_beta_recoil,case_I_forward,1.7725,0.5353529735433848,0.7679564737676688,0.925646282591213
accepted_beta_recoil,case_I_forward,1.7750000000000001,0.5355606626898786,0.7642281651714903,0.9215097739213526
accepted_beta_recoil,case_I_forward,1.7775,0.5357703743496085,0.7604841568835895,0.9173543033546664
accepted_beta_recoil,case_I_forward,1.78,0.5359821558202554,0.7567248577960277,0.9131803715214414
accepted_beta_recoil,case_I_forward,1.7825,0.5361960560326459,0.7529506768223556,0.9089884805970598
accepted_beta_recoil,case_I_forward,1.7850000000000001,0.5364121256268549,0.7491620228249926,0.9047791342762629
accepted_beta_recoil,case_I_forward,1.7875,0.5366304170327851,0.7453593045429803,0.9005528377513523
accepted_beta_recoil,case_I_forward,1.79,0.5368509845555433,0.7415429305201228,0.8963100976946076
accepted_beta_recoil,case_I_forward,1.7925,0.5370738844659593,0.7377133090335347,0.8920514222452272
accepted_beta_recoil,case_I_forward,1.795,0.5372991750966257,0.7338708480226129,0.8877773210011232
accepted_beta_recoil,case_I_forward,1.7975,0.537526916943862,0.7300159550184475,0.8834883050159181
accepted_beta_recoil,case_I_forward,1.8,0.5377571727760537,0.7261490370736908,0.8791848868015409
accepted_beta_recoil,case_I_forward,1.8025,0.5379900077488439,0.7222705006928964,0.8748675803368259
accepted_beta_recoil,case_I_forward,1.805,0.538225489527707,0.7183807517633499,0.8705369010825805
accepted_beta_recoil,case_I_forward,1.8075,0.5384636884184794,0.7144801954864033,0.8661933660036117
accepted_beta_recoil,case_I_forward,1.81,0.5387046775064717,0.7105692363093306,0.8618374935982461
accepted_beta_recoil,case_I_forward,1.8125,0.5389485328048513,0.7066482778577162,0.8574698039359328
accepted_beta_recoil,case_I_forward,1.815,0.5391953334130433,0.7027177228683977,0.8530908187035713
accepted_beta_recoil,case_I_forward,1.8175000000000001,0.5394451616859722,0.6987779731229711,0.8487010612612637
accepted_beta_recoil,case_I_forward,1.82,0.5396981034150485,0.694829429381879,0.8443010567082615
accepted_beta_recoil,case_I_forward,1.8225,0.5399542480218871,0.6908724913190898,0.8398913319599455
accepted_beta_recoil,case_I_forward,1.825,0.5402136887658501,0.6869075574573879,0.8354724158367707
accepted_beta_recoil,case_I_forward,1.8275000000000001,0.5404765229666117,0.6829350251042849,0.8310448391661927
accepted_beta_recoil,case_I_forward,1.83,0.540742852243069,0.6789552902885678,0.8266091348986986
accepted_beta_recoil,case_I_forward,1.8325,0.5410127827700575,0.6749687476974934,0.8221658382391837
accepted_beta_recoil,case_I_forward,1.835,0.5412864255544895,0.670975790614647,0.8177154867950437
accepted_beta_recoil,case_I_forward,1.8375000000000001,0.5415638967327003,0.6669768108584742,0.8132586207425044
accepted_beta_recoil,case_I_forward,1.84,0.5418453178909866,0.662972198721502,0.8087957830128689
accepted_beta_recoil,case_I_forward,1.8425,0.5421308164115425,0.6589623429102546,0.8043275195005564
accepted_beta_recoil,case_I_forward,1.845,0.54242052584624,0.6549476304858832,0.7998543792950135
accepted_beta_recoil,case_I_forward,1.8475000000000001,0.5427145863209869,0.6509284468055178,0.7953769149388221
accepted_beta_recoil,case_I_forward,1.85,0.5430131449737123,0.6469051754643522,0.7908956827146001
accepted_beta_recoil,case_I_forward,1.8525,0.5433163564293855,0.642878198238472,0.786411242963586
accepted_beta_recoil,case_I_forward,1.855,0.543624383315889,0.6388478950284399,0.7819241604391783
accepted_beta_recoil,case_I_forward,1.8575,0.5439373968250307,0.6348146438036449,0.7774350046990698
accepted_beta_recoil,case_I_forward,1.86,0.5442555773235138,0.6307788205474281,0.7729443505400968
accepted_beta_recoil,case_I_forward,1.8625,0.5445791150192957,0.626740799202993,0.7684527784804448
accepted_beta_recoil,case_I_forward,1.865,0.5449082106894646,0.6227009516201092,0.7639608752944442
accepted_beta_recoil,case_I_forward,1.8675,0.5452430764765722,0.6186596475026226,0.7594692346059096
accepted_beta_recoil,case_I_forward,1.87,0.5455839367612858,0.6146172543567751,0.75497845754675
accepted_beta_recoil,case_I_forward,1.8725,0.5459310291203017,0.6105741374403483,0.7504891534885321
accepted_beta_recoil,case_I_forward,1.875,0.5462846053797036,0.6065306597126334,0.7460019408557418
accepted_beta_recoil,case_I_forward,1.8775,0.546644932775398,0.60248718178524,0.741517448030749
accepted_beta_recoil,case_I_forward,1.8800000000000001,0.5470122952339467,0.598444061873749,0.737036314361953
accepted_beta_recoil,case_I_forward,1.8825,0.5473869947890857,0.5944016557502185,0.7325591912882878
accepted_beta_recoil,case_I_forward,1.885,0.5477693531515369,0.5903603166965461,0.7280867435952898
accepted_beta_recoil,case_I_forward,1.8875,0.5481597134524359,0.5863203954586986,0.7236196508203048
accepted_beta_recoil,case_I_forward,1.8900000000000001,0.5485584421839167,0.5822822402018132,0.7191586088272066
accepted_beta_recoil,case_I_forward,1.8925,0.5489659313641968,0.5782461964661769,0.7147043315743387
accepted_beta_recoil,case_I_forward,1.895,0.5493826009590334,0.5742126071240874,0.7102575531033339
accepted_beta_recoil,case_I_forward,1.8975,0.5498089015968256,0.5701818123376051,0.7058190297812242
accepted_beta_recoil,case_I_forward,1.9000000000000001,0.5502453176211088,0.5661541495171973,0.7013895428339066
accepted_beta_recoil,case_I_forward,1.9025,0.5506923705319802,0.5621299532812842,0.6969699012158992
accepted_beta_recoil,case_I_forward,1.905,0.5511506228774142,0.5581095554166826,0.6925609448695761
accepted_beta_recoil,case_I_forward,1.9075,0.5516206826668599,0.5540932848399621,0.6881635484371729
accepted_beta_recoil,case_I_forward,1.9100000000000001,0.5521032083934672,0.5500814675597094,0.6837786255011212
accepted_beta_recoil,case_I_forward,1.9125,0.5525989147684053,0.5460744266397093,0.679407133443406
accepted_beta_recoil,case_I_forward,1.915,0.5531085792918349,0.5420724821630404,0.6750500790332619
accepted_beta_recoil,case_I_forward,1.9175,0.55363304981126,0.5380759511970942,0.6707085248756973
accepted_beta_recoil,case_I_forward,1.92,0.554173253250619,0.5340851477595172,0.6663835968822268
accepted_beta_recoil,case_I_forward,1.9225,0.5547302057344425,0.5301003827850765,0.662076492961538
accepted_beta_recoil,case_I_forward,1.925,0.5553050243831616,0.5261219640934564,0.6577884931737839
accepted_beta_recoil,case_I_forward,1.9275,0.5558989411215174,0.5221501963579799,0.65352097165075
accepted_beta_recoil,case_I_forward,1.93,0.5565133189264777,0.5181853810752644,0.6492754106593425
accepted_beta_recoil,case_I_forward,1.9325,0.557149671050203,0.5142278165358067,0.6450534172831084
accepted_beta_recoil,case_I_forward,1.935,0.55780968389587,0.5102777977955036,0.640856743323476
accepted_beta_recoil,case_I_forward,1.9375,0.558495244411295,0.5063356166481006,0.6366873091895942
accepted_beta_recoil,case_I_forward,1.94,0.5592084731138534,0.5024015615985776,0.632547232768038
accepted_beta_recoil,case_I_forward,1.9425000000000001,0.5599517641938521,0.4984759178374658,0.6284388645624939
accepted_beta_recoil,case_I_forward,1.945,0.5607278345964507,0.49455896721609993,0.6243648307997676
accepted_beta_recoil,case_I_forward,1.9475,0.5615397846046883,0.490650988222797,0.6203280867573682
accepted_beta_recoil,case_I_forward,1.95,0.5623911733129867,0.4867522559599717,0.6163319833472566
accepted_beta_recoil,case_I_forward,1.9525000000000001,0.5632861136051025,0.4828630421221783,0.6123803510926519
accepted_beta_recoil,case_I_forward,1.955,0.5642293930080156,0.4789836149750828,0.6084776072188017
accepted_beta_recoil,case_I_forward,1.9575,0.5652266293594675,0.4751142393353591,0.604628893894342
accepted_beta_recoil,case_I_forward,1.96,0.5662844740458358,0.47125517655151145,0.6008402591103351
accepted_beta_recoil,case_I_forward,1.9625000000000001,0.5674108813712302,0.46740668448561873,0.5971188969347082
accepted_beta_recoil,case_I_forward,1.965,0.5686154716494278,0.4635690174959984,0.5934734720594219
accepted_beta_recoil,case_I_forward,1.9675,0.5699100300354891,0.4597424264207853,0.5899145666396772
accepted_beta_recoil,case_I_forward,1.97,0.5713092068505591,0.45592715856242627,0.5864553089777435
accepted_beta_recoil,case_I_forward,1.9725000000000001,0.5728315255558051,0.45212345767308265,0.5831122803360609
accepted_beta_recoil,case_I_forward,1.975,0.5745008760293996,0.4483315639409429,0.5799068612488192
accepted_beta_recoil,case_I_forward,1.9775,0.5763488031862471,0.44455171397743193,0.5768672993642832
accepted_beta_recoil,case_I_forward,1.98,0.5784181595533202,0.4407841408053245,0.5740320168265584
accepted_beta_recoil,case_I_forward,1.9825000000000002,0.5807692288681287,0.4370290738477496,0.5714551672341981
accepted_beta_recoil,case_I_forward,1.985,0.5834906405954972,0.43328673891808567,0.5692165619044801
accepted_beta_recoil,case_I_forward,1.9875,0.5867204107067914,0.4295573582107391,0.5674408478153619
accepted_beta_recoil,case_I_forward,1.99,0.5906909738193505,0.4258411502928029,0.5663386447113139
accepted_beta_recoil,case_I_forward,1.9925,0.5958408943310661,0.42213833009659024,0.5663088269500206
accepted_beta_recoil,case_I_forward,1.995,0.603163187164957,0.4184491089130352,0.5682581996417674
accepted_beta_recoil,case_I_forward,1.9975,0.6158677783419162,0.4147736943859587,0.575131194657635
accepted_beta_recoil,case_I_forward,2.0,0.7628102043511386,0.41111229050718745,0.7060658244494427
accepted_beta_recoil,case_III_backward,0.0,0.2900123714005491,0.08826043269982836,0.043930131377054975
accepted_beta_recoil,case_III_backward,0.0025,0.3857529076008577,0.08881114789994345,0.058797196217772074
accepted_beta_recoil,case_III_backward,0.005,0.3966127986184274,0.08936458625955863,0.060829199181556694
accepted_beta_recoil,case_III_backward,0.0075,0.40311291479493283,0.08992075588823027,0.06221091463266501
