study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,setup,theta_pi,purity,observable,alpha_deg,value,extraction_method,extracted_by,extraction_date,point_id,pixel_x,pixel_y,pixel_count,component_width,component_height,notes
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2a,visibility_vs_postselected_angle,setup_3,0.092,0.956,visibility,84.9920769216672,0.5932372533481924,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2a_setup_3_177,3282.6952076677317,533.1162939297125,1565,63.0,50.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2a,visibility_vs_postselected_angle,setup_3,0.092,0.956,visibility,87.00243511944103,0.4663159889904273,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2a_setup_3_178,3317.742452248922,677.9334565619224,1623,62.0,51.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2a,visibility_vs_postselected_angle,setup_3,0.092,0.956,visibility,88.75315413747535,0.2836244031686626,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2a_setup_3_179,3348.2633204633203,886.384555984556,1295,48.0,50.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2a,visibility_vs_postselected_angle,setup_3,0.092,0.956,visibility,89.7563346562334,0.09752980946980022,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2a_setup_3_180,3365.752100840336,1098.718487394958,238,14.0,31.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-88.8527724665392,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_55,252.0,2256.0,365,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-87.59082217973231,-0.9570796460176991,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_56,274.0,2255.5,534,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-86.38623326959848,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_57,295.0,2256.0,585,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-84.83747609942638,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_58,322.0,2256.0,622,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-83.11663479923519,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_59,352.0,2256.0,624,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-81.68260038240918,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_60,377.0,2256.0,538,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-80.36328871892925,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_61,400.0,2256.0,606,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-78.87189292543022,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_62,426.0,2256.0,625,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-77.09369024856596,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_63,457.0,2256.0,631,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-75.65965583173997,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_64,482.0,2256.0,562,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-74.34034416826003,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_65,505.0,2256.0,554,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-73.07839388145315,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_66,527.0,2256.0,419,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-19.732313575525808,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_67,1457.0,2256.0,227,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-18.929254302103246,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_68,1471.0,2256.0,610,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-17.265774378585093,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_69,1500.0,2256.0,634,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-15.544933078393882,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_70,1530.0,2256.0,623,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-14.22562141491396,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_71,1553.0,2256.0,506,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-12.96367112810708,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_72,1575.0,2256.0,612,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-11.300191204588913,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_73,1604.0,2256.0,614,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-9.579349904397702,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_74,1634.0,2256.0,649,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-8.202676864244737,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_75,1658.0,2256.0,526,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-6.883365200764814,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_76,1681.0,2256.0,598,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-5.334608030592733,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_77,1708.0,2256.0,629,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-3.5564053537284934,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_78,1739.0,2256.0,607,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-2.151051625239006,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_79,1763.5,2256.0,540,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,-0.9177820267686485,-0.9584070796460177,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_80,1785.0,2256.0,574,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,1.4340344168260089,-0.4008849557522123,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_81,1826.0,2046.0,4058,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,1.6634799235181674,-0.09557522123893802,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_82,1830.0,1931.0,5503,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,3.900573613766724,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_83,1869.0,1664.0,547,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,5.191204588910139,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_84,1891.5,1664.0,566,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,6.6539196940726555,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_85,1917.0,1664.0,638,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,8.374760994263866,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_86,1947.0,1664.0,625,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,9.80879541108986,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_87,1972.0,1664.0,603,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,11.24282982791587,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_88,1997.0,1664.0,550,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,12.619502868068835,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_89,2021.0,1664.0,628,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,13.881453154875715,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_90,2043.0,1664.0,250,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,80.65009560229444,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_91,3207.0,1664.0,249,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,81.91204588910134,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_92,3229.0,1664.0,640,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,83.28871892925432,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_93,3253.0,1664.0,548,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,84.66539196940727,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_94,3277.0,1664.0,595,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,86.1567877629063,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_95,3303.0,1664.0,629,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,87.87762906309752,0.6132743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_96,3333.0,1664.0,663,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_1,0.499,0.882,phase_sign_pi_units,89.4263862332696,0.6053097345132743,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_1_97,3360.0,1667.0,705,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-88.96749521988528,0.36371681415929213,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_120,250.0,1758.0,384,,,binned colored phase/sign trace after inset exclusion
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_2,0.297,0.836,phase_sign_pi_units,-87.93499043977056,0.045132743362831906,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_2_121,268.0,1878.0,8408,,,binned colored phase/sign trace after inset exclusion
