study_id,figure,series_type,branch,marker,d_over_lambda,point_index,nbar,visibility,pixel_x,pixel_y,extraction_method,source_file
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,1,0.1526896709866754,0.9162737603323621,173.6401,543.48,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,2,0.3053597670019115,0.8341373249765724,176.7598,536.52,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,3,0.4463142426093986,0.7593647727603682,179.6401,529.5601,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,4,0.6107391089752636,0.6935335347220987,183.0,522.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,5,0.7634287799619405,0.6313647875794703,186.1201,515.8799,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,6,0.9160939822343146,0.5785029880568844,189.2397,509.3999,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,7,1.0570533515846636,0.5300671082303889,192.1201,502.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,8,1.2097185538570376,0.4872607238612002,195.2397,496.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,9,1.3624131185865749,0.44791365250571735,198.3599,490.4399,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,10,1.5151027895732505,0.4130784076302575,201.48,484.4399,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,11,1.6677924605599272,0.3809523775303346,204.6001,478.4399,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,12,1.820482131546604,0.3536077924467821,207.7202,472.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,13,1.9731473338189784,0.32716606570006446,210.8398,467.1602,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,14,2.125841898548516,0.3046660796514825,213.96,461.8799,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,15,2.2785315695351906,0.2837153851896888,217.0801,456.6001,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,16,2.4194664701712387,0.26506169464158985,219.96,451.5601,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,17,2.5721561411579144,0.24763411090565776,223.0801,446.52,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,18,2.724845812144591,0.23210220405309537,226.2002,441.7197,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,19,2.877511014416965,0.21754594468751912,229.3198,436.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,20,3.0302006854036416,0.20456344056514356,232.4399,432.3599,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,21,3.182895250133179,0.19235543466182828,235.5601,427.7998,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,22,3.3355849211198563,0.18146343722487251,238.6802,423.48,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,23,3.48825012339223,0.170634001101013,241.7998,418.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,24,3.629209492742579,0.16149346781675084,244.6802,414.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,25,3.7818746950149533,0.15284278145826694,247.7998,410.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,26,3.9345643660016303,0.14512490977513776,250.9199,406.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,27,4.0872540369883055,0.13779694177258067,254.04,403.0801,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,28,4.239948601717842,0.13083793443387848,257.1602,399.2397,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,29,4.392613803990218,0.12423137599716556,260.2798,395.3999,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,30,4.545303474976894,0.1187247517862697,263.3999,392.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,31,4.6979931459635695,0.11309581404340217,266.52,388.4404,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,32,4.850682816950247,0.1080821963742527,269.6401,385.0801,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,33,4.991617717586292,0.10329069655422043,272.52,381.7197,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,34,5.144307388572971,0.09871307870899493,275.6401,378.3604,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,35,5.3087322549388345,0.09464319348706407,279.0,375.2402,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,36,5.461421925925509,0.09074122980936422,282.1201,372.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,37,5.602356826561557,0.08700013687134603,285.0,369.0,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,38,5.755046497548232,0.08368408175632686,288.1201,366.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,39,5.90773616853491,0.08049441979333356,291.2402,363.2402,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,40,6.060406264550144,0.07742643792008767,294.3599,360.3604,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,41,6.213095935536822,0.07471606354554197,297.48,357.7197,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,42,6.365785606523498,0.07186822222477864,300.6001,354.8398,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,43,6.5184752775101735,0.06935344705659013,303.7202,352.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,44,6.67114047978255,0.06692576449140923,306.8398,349.5596,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,45,6.823835044512085,0.06458384606556028,309.96,346.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,46,6.964765051405274,0.0625254517025605,312.8398,344.5195,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,47,7.117459616134807,0.06053347860786182,315.96,342.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,48,7.270149287121486,0.058604176178076124,319.0801,339.7197,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,49,7.42283895810816,0.05673712941543868,322.2002,337.3203,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,50,7.575528629094838,0.054928822935162255,325.3203,334.9199,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,51,7.728218300081514,0.0533508639330139,328.4404,332.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,52,7.880863927382447,0.051818165573825695,331.5596,330.5996,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,53,8.033553598369126,0.05033017871401727,334.6797,328.4404,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,54,8.17448849900517,0.048884326530451216,337.5596,326.2803,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,55,8.327178169991848,0.047634152699420555,340.6797,324.3604,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,56,8.479867840978525,0.04626568774306312,343.7998,322.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,57,8.6325575119652,0.04493653693906599,346.9199,320.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,58,8.785247182951878,0.04378732436878807,350.04,318.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,59,8.937941747681412,0.04266750190334794,353.1602,316.2002,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,60,9.09063141866809,0.04157631791655846,356.2803,314.2803,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,61,9.243321089654765,0.04064401629861281,359.4004,312.5996,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,62,9.395961823212838,0.039604581183702164,362.5195,310.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,63,9.536945661277489,0.03859172871136725,365.4004,308.7598,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,64,9.689586394835562,0.03772686218693621,368.5195,307.0801,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,65,9.842276065822237,0.03688137790139564,371.6396,305.4004,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,66,10.006725400902406,0.03605435497073246,375.0,303.7197,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,67,10.147660301538453,0.03524635269368091,377.8799,302.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,68,10.300349972525128,0.03445650478462705,381.0,300.3604,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,69,10.453039643511804,0.033683856874248574,384.1201,298.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,70,10.605729314498483,0.03303588229512136,387.2402,297.2402,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,71,10.758423879228019,0.03229513380600044,390.3604,295.5596,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,72,10.911064612786088,0.03167387401933394,393.4795,294.1201,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,73,11.063754283772766,0.03106418811443239,396.5996,292.6797,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,74,11.216443954759441,0.030368018823604823,399.7197,291.0,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
KOKOROWSKI_2001_MULTIPHOTON_SCATTERING,Figure 3,paper_theory_curve,circle_d_over_lambda_016,circle,0.16,75,11.333913358379972,0.029977165872967143,402.1201,290.04,eps_vector_path_extraction_v1,outputs/tmp/kokorowski_source/extracted/figure3.eps
