study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,observable,branch,extraction_method,extracted_by,extraction_date,point_id,x_name,x_value,x_units,y_name,y_value,y_units,z_m,p_hbar_over_d,mean_abs_momentum_hbar_over_d,probability_density,pixel_x,pixel_y,pixel_count,notes
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_148,p_hbar_over_d,0.836408,hbar_over_d,probability_density,0.320078,1/(hbar_over_d),,0.8364077500920466,,0.32007811755952387,582.1534770520833,1073.5945317708333,13,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_149,p_hbar_over_d,0.863281,hbar_over_d,probability_density,0.330715,1/(hbar_over_d),,0.863280651678326,,0.3307150058035729,585.1945937482639,1072.84994959375,10,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_150,p_hbar_over_d,0.887379,hbar_over_d,probability_density,0.351232,1/(hbar_over_d),,0.8873794153626655,,0.3512320228174596,587.9217705052083,1071.4137584027778,6,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_151,p_hbar_over_d,0.916955,hbar_over_d,probability_density,0.372671,1/(hbar_over_d),,0.9169551707934467,,0.3726709803075404,591.2687601614584,1069.9130313784722,4,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_152,p_hbar_over_d,0.938761,hbar_over_d,probability_density,0.393949,1/(hbar_over_d),,0.938760963963549,,0.3939485982142839,593.7364490885416,1068.4235981250001,10,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_153,p_hbar_over_d,0.96238,hbar_over_d,probability_density,0.399254,1/(hbar_over_d),,0.9623797483278103,,0.3992535973710314,596.4093081857638,1068.0522481840278,14,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_154,p_hbar_over_d,0.985984,hbar_over_d,probability_density,0.398328,1/(hbar_over_d),,0.9859842758805846,,0.39832781547618845,599.0805538871527,1068.1170529166668,12,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_155,p_hbar_over_d,1.005066,hbar_over_d,probability_density,0.38355,1/(hbar_over_d),,1.005065829988954,,0.3835498779265858,601.2399497604166,1069.151508545139,5,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_156,p_hbar_over_d,1.036402,hbar_over_d,probability_density,0.352004,1/(hbar_over_d),,1.036402301638439,,0.35200414796626905,604.7861938020833,1071.3597096423612,6,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
XIAO_2019_MOMENTUM_PROBABILITY,Observing momentum disturbance in double-slit which-way measurements,https://arxiv.org/abs/1805.02059,https://doi.org/10.1126/sciadv.aav9547,probability.pdf,50ae16805cacedbf059985849f61ff186117f7168d84db89893123661f4d6c03,Fig.3b,far_field_distribution,momentum_distribution,phi_pi_far,vector_path_digitization_v1,Codex,2026-04-24,Fig.3b_phi_pi_far_157,p_hbar_over_d,1.064974,hbar_over_d,probability_density,0.329835,1/(hbar_over_d),,1.0649741399269756,,0.32983532093254064,608.0195735017361,1072.9115275347222,8,PDF vector path extraction from Fig. 3b; inset and legend regions excluded before mapping to data coordinates.
