theta_used,eraser_time,eta,kappa_eff,exposure,Lambda,Gamma,Theta,marker_visibility,visibility_unconditioned,visibility_eraser_plus,visibility_eraser_minus,prob_eraser_plus,prob_eraser_minus
0.40043004310444363,0.07194244604316546,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.08093525179856115,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.08992805755395683,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.09892086330935251,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.1079136690647482,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.11690647482014388,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.12589928057553956,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.13489208633093525,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.14388489208633093,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.1528776978417266,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.1618705035971223,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.17086330935251798,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.17985611510791366,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.18884892086330934,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.19784172661870503,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.2068345323741007,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.2158273381294964,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.22482014388489208,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.23381294964028776,1.0,0.30971639164676995,0.0,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623577544766737,0.9676057961502214,0.8601970486975241,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.24280575539568344,0.9999898804868611,0.30971639164676995,1.6336823969396227e-05,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3623540875926163,0.967596004450654,0.8601883439221878,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.2517985611510791,0.9998232802766438,0.30971639164676995,0.0002853180278684607,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3622937187145466,0.9674348011216078,0.8600450349130465,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.2607913669064748,0.9994580609623974,0.30971639164676995,0.0008751327896427998,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.36216137866394477,0.967081412796277,0.8597308743368044,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.2697841726618705,0.9989017409782875,0.30971639164676995,0.0017739819068610142,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3619597918037322,0.9665431143551381,0.8592523295283416,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.2787769784172662,0.9981616666557412,0.30971639164676995,0.0029705001129273143,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.36169162013406847,0.9658270141510604,0.8586157197802704,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.28776978417266186,0.9972450093337462,0.30971639164676995,0.00445374011834946,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.36135946224524573,0.9649400512132144,0.8578272138572233,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.29676258992805754,0.9961587632156812,0.30971639164676995,0.006213157238916439,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3609658525410947,0.963888993173329,0.8568928281523046,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.3057553956834532,0.9949097439092909,0.30971639164676995,0.008238594589201204,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3605132607099331,0.9626804348529623,0.8558184254311816,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.3147482014388489,0.9935045875899592,0.30971639164676995,0.010520268820597464,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.36000409142137135,0.9613207974538798,0.8546097141123338,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.3237410071942446,0.9919497507309114,0.30971639164676995,0.013048756383864782,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.35944068422854925,0.9598163282969971,0.8532722480349747,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.3327338129496403,0.99025151034736,0.30971639164676995,0.015814980296891976,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.358825313656604,0.9581731010586165,0.8518114266690648,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.34172661870503596,0.9884159647049016,0.30971639164676995,0.018810197399098547,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3581601894593633,0.9563970164558754,0.8502324957246725,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.35071942446043164,0.9864490344456521,0.30971639164676995,0.02202598607457737,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.35744745702740943,0.9544938033364024,0.8485405481206723,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.3597122302158273,0.9843564640886812,0.30971639164676995,0.025454234426739858,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.35668919793177295,0.9524690201301451,0.846740525275414,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.368705035971223,0.9821438238642433,0.30971639164676995,0.029087128887858554,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3558874305885809,0.950328056624184,0.844837218684523,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.3776978417266187,0.9798165118441333,0.30971639164676995,0.03291714324751345,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3550441110310073,0.9480761360240755,0.8428352717534261,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.38669064748201437,0.977379756333183,0.30971639164676995,0.03693702808453589,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3541611337758507,0.9457183172678789,0.8407391818545091,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.39568345323741005,0.9748386184894781,0.30971639164676995,0.04113980058761074,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.35324033277299005,0.9432594975614933,0.8385533025810206,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.40467625899280574,0.9721979951433197,0.30971639164676995,0.045518734750243414,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3522834824268574,0.9407044151063009,0.8362818461719335,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.4136690647482014,0.9694626217872523,0.30971639164676995,0.05006735192632364,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.35129229867989753,0.9380576519923353,0.8339288860839583,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.4226618705035971,0.9666370757116727,0.30971639164676995,0.054779411733024586,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3502684401487801,0.9353236372323149,0.8314983596887859,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.4316546762589928,0.9637257792625893,0.30971639164676995,0.059648903288263416,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3492135093048743,0.9325066499138701,0.8289940710754009,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.44064748201438847,0.960733003200043,0.30971639164676995,0.06467003677041916,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3481290536911985,0.9296108224491708,0.826419693938986,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.44964028776978415,0.9576628701375232,0.30971639164676995,0.06983723528845634,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.34701656716871926,0.926640143902924,0.8237787745394977,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.45863309352517984,0.9545193580444234,0.30971639164676995,0.07514512705103901,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3458774911854934,0.9235984633813725,0.8210747347144682,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.4676258992805755,0.9513063037951843,0.30971639164676995,0.0805885378236384,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.34471321606272737,0.9204894934664637,0.8183108749319679,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.4766187050359712,0.9480274067502656,0.30971639164676995,0.08616248366304394,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3435250822923704,0.9173168136808204,0.8154903773709458,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.4856115107913669,0.944686232355491,0.30971639164676995,0.09186216391907484,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3423143818413649,0.9140838739704878,0.8126163090173769,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.49460431654676257,0.9412862157476071,0.30971639164676995,0.09768295449366546,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3410823594581487,0.9107939981936923,0.8096916247657525,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5035971223021583,0.9378306653551134,0.30971639164676995,0.10362040134785969,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3398302139774437,0.9074503876050264,0.806719170516504,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5125899280575539,0.9343227664845426,0.30971639164676995,0.10967021424759638,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3385590996197724,0.9040561243255532,0.8037016862609094,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5215827338129496,0.9307655848834124,0.30971639164676995,0.11582826073950464,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.33727012728252115,0.9006141747903408,0.8006418091459361,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5305755395683454,0.9271620702720395,0.30971639164676995,0.122090560348249,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3359643658197201,0.8971273931658642,0.7975420765122948,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.539568345323741,0.9235150598372955,0.30971639164676995,0.1284532789872774,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.33464284330803334,0.8935985247305855,0.7944049288997589,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5485611510791366,0.9198272816822091,0.30971639164676995,0.1349127235751239,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.33330654829674805,0.8900302092128077,0.7912327130145025,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5575539568345323,0.9161013582260769,0.30971639164676995,0.14146533684970528,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.331956431039832,0.8864249840806422,0.7880276846538646,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5665467625899281,0.9123398095504457,0.30971639164676995,0.14810769237333105,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3305934047083756,0.8827852877796003,0.7847920115845546,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5755395683453237,0.9085450566869645,0.30971639164676995,0.154836489721413,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.32921834658197063,0.8791134629139383,0.7815277763708516,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5845323741007193,0.9047194248436964,0.30971639164676995,0.16164854984811805,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.32783209921778955,0.8754117593684552,0.778236979149869,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.5935251798561151,0.9008651465670153,0.30971639164676995,0.168540810622457,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3264354715963232,0.8716823373679626,0.774921540351409,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6025179856115108,0.8969843648367036,0.30971639164676995,0.1755103225285411,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.32502924024291335,0.8679272704721193,0.7715833033603555,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6115107913669064,0.8930791360923124,0.30971639164676995,0.1825542445239695,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.32361415032437796,0.8641485485037538,0.7682240371199416,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6205035971223021,0.8891514331892537,0.30971639164676995,0.1896698400505315,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.32219091672017414,0.8603480804091982,0.7648454386745699,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6294964028776978,0.8852031482834629,0.30971639164676995,0.19685447319162164,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3207602250676776,0.8565276970495025,0.7614491356511917,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6384892086330936,0.881236095643802,0.30971639164676995,0.2041056049709725,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3193227327812793,0.8526891539217336,0.7580366886785275,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6474820143884892,0.8772520143916762,0.30971639164676995,0.2114207897875084,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3178790700451064,0.8488341338098432,0.7546095937436778,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6564748201438848,0.8732525711676082,0.30971639164676995,0.21879767198131309,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3164298407792762,0.8449642493648614,0.7511692844859013,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6654676258992805,0.8692393627247572,0.30971639164676995,0.22623398252588983,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.31497562357967784,0.8410810456143998,0.7477171344275528,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6744604316546763,0.865213918449588,0.30971639164676995,0.23372753584206923,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3135169726313565,0.8371860024016663,0.7442544591423559,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6834532374100719,0.8611777028100892,0.30971639164676995,0.2412762267290912,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.31205441859564415,0.8332805367543751,0.7407825183613521,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.6924460431654675,0.8571321177321134,0.30971639164676995,0.24887802740855178,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3105884694712445,0.829366005184107,0.7373025180170227,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7014388489208633,0.853078504904562,0.30971639164676995,0.25653098467706353,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.30911961142953515,0.8254437059168194,0.7338156122262007,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.710431654676259,0.8490181480142742,0.30971639164676995,0.2642332171636317,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.30764830962439654,0.8215148810553382,0.7303229052125164,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7194244604316546,0.8449522749115946,0.30971639164676995,0.27198291268789526,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3061750089769225,0.8175807186747743,0.7268254531692127,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7284172661870503,0.8408820597076972,0.30971639164676995,0.2797783257155234,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.30470013493540143,0.8136423548519043,0.7233242660632564,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.737410071942446,0.8368086248048293,0.30971639164676995,0.28761777490719376,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.3032240942109913,0.8097008756296487,0.7198203093817479,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7464028776978417,0.832733042860715,0.30971639164676995,0.2954996407577106,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.30174727548953634,0.8057573189178384,0.7163145058216959,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7553956834532374,0.8286563386884204,0.30971639164676995,0.3034223633219503,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.30027005011999797,0.8018126763315364,0.712807736924275,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.764388489208633,0.8245794910930336,0.30971639164676995,0.31138444002443666,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.29879277277999,0.7978678949682192,0.7093008446547339,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7733812949640287,0.8205034346465572,0.30971639164676995,0.3193844235494755,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2973157821189246,0.7939238791251731,0.7057946329291503,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7823741007194245,0.8164290614024422,0.30971639164676995,0.3274209198088801,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.29583940137928727,0.7899814919584879,0.7022898690892705,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.7913669064748201,0.8123572225512203,0.30971639164676995,0.33549258598443976,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.29436393899656765,0.7860415570850561,0.6987872853266774,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8003597122302157,0.808288730018707,0.30971639164676995,0.34359812864237876,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.29288968917838104,0.7821048601290023,0.6952875800575615,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8093525179856115,0.8042243580082645,0.30971639164676995,0.3517363019171589,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.29141693246331923,0.7781721502139876,0.6917914192493703,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8183453237410072,0.8001648444886127,0.30971639164676995,0.3599059057620763,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2899459362600705,0.7742441414028222,0.6882994377006181,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8273381294964028,0.7961108926286863,0.30971639164676995,0.3681057842641958,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.288476955367351,0.7703215140858435,0.6848122402751476,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8363309352517985,0.7920631721810232,0.30971639164676995,0.3763348240212562,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2870102324751865,0.7664049163194889,0.6813304030921152,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8453237410071942,0.7880223208151698,0.30971639164676995,0.38459195257826706,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2855459986480819,0.7624949651165076,0.6778544746729827,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.85431654676259,0.78398894540257,0.30971639164676995,0.3928761369216033,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2840844737906108,0.7585922476892264,0.6743849770467752,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8633093525179856,0.7799636232543978,0.30971639164676995,0.40118638202848145,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2826258670959539,0.754697322647283,0.6709224068148606,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8723021582733812,0.7759469033137667,0.30971639164676995,0.4095217294697814,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.28117037747790513,0.7508107211512162,0.6674672361764853,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8812949640287769,0.7719393073037392,0.30971639164676995,0.41788125606425225,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2797181939868619,0.7469329480232849,0.6640199139162876,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8902877697841727,0.7679413308325285,0.30971639164676995,0.4262640725822112,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2782694962103034,0.7430644828168693,0.66058086635499,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.8992805755395683,0.7639534444572673,0.30971639164676995,0.4346693224969168,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2768244546582556,0.739205780845778,0.6571504982644493,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9082733812949639,0.7599760947076888,0.30971639164676995,0.4430961807818625,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.27538323113423,0.7353572741747694,0.653729193748224,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9172661870503597,0.7560097050710404,0.30971639164676995,0.45154385275230186,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.27394597909211454,0.7315193725725582,0.6503173170887947,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9262589928057554,0.7520546769395229,0.30971639164676995,0.46001157294937767,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2725128439794858,0.7276924644285646,0.6469152135625476,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.935251798561151,0.7481113905215172,0.30971639164676995,0.46849860406529065,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.27108396356779885,0.7238769176346219,0.6435232102236103,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9442446043165467,0.7441802057178326,0.30971639164676995,0.47700423590799623,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2696594682699029,0.7200730804328389,0.6401416166575961,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9532374100719424,0.7402614629641823,0.30971639164676995,0.4855277844039758,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26823948144531845,0.7162812822307852,0.6367707257063011,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9622302158273381,0.7363554840410568,0.30971639164676995,0.4940685906376837,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26682411969370146,0.7125018343851285,0.633410814164354,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9712230215827338,0.7324625728521409,0.30971639164676995,0.5026260199263195,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26541349313690876,0.7087350309548354,0.630062143448807,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9802158273381294,0.728583016172385,0.30971639164676995,0.5111994609286274,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26400770569006743,0.7049811494250101,0.626724960242626,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9892086330935251,0.7247170843668121,0.30971639164676995,0.5197883247864716,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26260685532204014,0.7012404514024164,0.6233994971130065,0.6688657951377875,0.3311342048622121
0.40043004310444363,0.9982014388489209,0.7208650320811135,0.30971639164676995,0.5283920442979804,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.2612110343056676,0.6975131832837007,0.62008597310542,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0071942446043165,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0161870503597121,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0251798561151078,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0341726618705036,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0431654676258992,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0521582733812949,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0611510791366907,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
0.40043004310444363,1.0701438848920863,0.720096308507978,0.30971639164676995,0.5301145224422263,0.6188286139470075,0.9258345459315777,0.40043004310444363,0.3623577544766736,0.26093248135789293,0.6967693618986975,0.6194247193565446,0.6688657951377875,0.3311342048622121
