component,sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
independent_kappa_only,224,0.04266851551252235,0.019320046621369217,True,False,False
independent_kappa_only,225,0.04975417243855194,0.019320046621369217,True,False,False
independent_kappa_only,226,0.022083024917351417,0.019320046621369217,True,True,True
independent_kappa_only,227,0.02253598908183783,0.019320046621369217,True,True,True
independent_kappa_only,228,0.05769129680072078,0.019320046621369217,False,False,False
independent_kappa_only,229,0.03241970631208983,0.019320046621369217,True,False,False
independent_kappa_only,230,0.030978193227430163,0.019320046621369217,True,False,False
independent_kappa_only,231,0.026725000143568364,0.019320046621369217,True,True,True
independent_kappa_only,232,0.0529776198103977,0.019320046621369217,False,False,False
independent_kappa_only,233,0.03995917992111305,0.019320046621369217,True,False,False
independent_kappa_only,234,0.02943274441006805,0.019320046621369217,True,False,False
independent_kappa_only,235,0.020054469233512277,0.019320046621369217,True,True,True
independent_kappa_only,236,0.0230167677638783,0.019320046621369217,True,True,True
independent_kappa_only,237,0.019931195539487766,0.019320046621369217,True,True,True
independent_kappa_only,238,0.03452771544340398,0.019320046621369217,True,False,False
independent_kappa_only,239,0.035366050340007685,0.019320046621369217,True,False,False
independent_kappa_only,240,0.030758012493070766,0.019320046621369217,True,False,False
independent_kappa_only,241,0.023703849726246944,0.019320046621369217,True,True,True
independent_kappa_only,242,0.02650289264244736,0.019320046621369217,True,True,True
independent_kappa_only,243,0.02279989778713063,0.019320046621369217,True,True,True
independent_kappa_only,244,0.020201652716083672,0.019320046621369217,True,True,True
independent_kappa_only,245,0.027990583573759657,0.019320046621369217,True,True,True
independent_kappa_only,246,0.02575788708870886,0.019320046621369217,True,True,True
independent_kappa_only,247,0.05557792710197173,0.019320046621369217,False,False,False
independent_kappa_only,248,0.06406578153611293,0.019320046621369217,False,False,False
independent_kappa_only,249,0.037739695043508416,0.019320046621369217,True,False,False
independent_kappa_only,250,0.023613309642462645,0.019320046621369217,True,True,True
independent_kappa_only,251,0.03407240175666747,0.019320046621369217,True,False,False
independent_kappa_only,252,0.03857542123267719,0.019320046621369217,True,False,False
independent_kappa_only,253,0.025387229262144928,0.019320046621369217,True,True,True
independent_kappa_only,254,0.02040222032718407,0.019320046621369217,True,True,True
independent_kappa_only,255,0.03547649753494166,0.019320046621369217,True,False,False
independent_kappa_only,256,0.02410386738696858,0.019320046621369217,True,True,True
independent_kappa_only,257,0.030767114922201674,0.019320046621369217,True,False,False
independent_kappa_only,258,0.030836427044982285,0.019320046621369217,True,False,False
independent_kappa_only,259,0.02483937792896366,0.019320046621369217,True,True,True
independent_kappa_only,260,0.022794220430658825,0.019320046621369217,True,True,True
independent_kappa_only,261,0.020468424602223447,0.019320046621369217,True,True,True
independent_kappa_only,262,0.023438941679170117,0.019320046621369217,True,True,True
independent_kappa_only,263,0.07090256430713182,0.019320046621369217,False,False,False
independent_kappa_only,264,0.0200983493893531,0.019320046621369217,True,True,True
independent_kappa_only,265,0.040279869751188316,0.019320046621369217,True,False,False
independent_kappa_only,266,0.021571626234565537,0.019320046621369217,True,True,True
independent_kappa_only,267,0.028553292597199298,0.019320046621369217,True,True,True
independent_kappa_only,268,0.03477579536831489,0.019320046621369217,True,False,False
independent_kappa_only,269,0.028864890047652084,0.019320046621369217,True,True,True
independent_kappa_only,270,0.02635250883130773,0.019320046621369217,True,True,True
independent_kappa_only,271,0.03111062551062117,0.019320046621369217,True,False,False
independent_kappa_only,272,0.027551574610974947,0.019320046621369217,True,True,True
independent_kappa_only,273,0.02635975284596754,0.019320046621369217,True,True,True
independent_kappa_only,274,0.032441777033676567,0.019320046621369217,True,False,False
independent_kappa_only,275,0.02941325646717004,0.019320046621369217,True,False,False
independent_kappa_only,276,0.020564961286767706,0.019320046621369217,True,True,True
independent_kappa_only,277,0.02488549485688702,0.019320046621369217,True,True,True
independent_kappa_only,278,0.02407738916970948,0.019320046621369217,True,True,True
independent_kappa_only,279,0.02588887867951974,0.019320046621369217,True,True,True
independent_kappa_only,280,0.021796635189173533,0.019320046621369217,True,True,True
independent_kappa_only,281,0.02798002717196233,0.019320046621369217,True,True,True
independent_kappa_only,282,0.03792456357343407,0.019320046621369217,True,False,False
independent_kappa_only,283,0.029854412761785305,0.019320046621369217,True,False,False
independent_kappa_only,284,0.03320919479050732,0.019320046621369217,True,False,False
independent_kappa_only,285,0.025966041045300505,0.019320046621369217,True,True,True
independent_kappa_only,286,0.040018667591538055,0.019320046621369217,True,False,False
independent_kappa_only,287,0.035775044935898205,0.019320046621369217,True,False,False
independent_kappa_only,288,0.022479537433620956,0.019320046621369217,True,True,True
independent_kappa_only,289,0.03159705522142885,0.019320046621369217,True,False,False
independent_kappa_only,290,0.030878181787537245,0.019320046621369217,True,False,False
independent_kappa_only,291,0.04037463777750371,0.019320046621369217,True,False,False
independent_kappa_only,292,0.035975875613943636,0.019320046621369217,True,False,False
independent_kappa_only,293,0.028500593830316206,0.019320046621369217,True,True,True
independent_kappa_only,294,0.030277850257010415,0.019320046621369217,True,False,False
independent_kappa_only,295,0.03219863142948783,0.019320046621369217,True,False,False
independent_kappa_only,296,0.02480949730501279,0.019320046621369217,True,True,True
independent_kappa_only,297,0.03699392781947833,0.019320046621369217,True,False,False
independent_kappa_only,298,0.025117710293076828,0.019320046621369217,True,True,True
independent_kappa_only,299,0.02697880361013424,0.019320046621369217,True,True,True
d_axis_and_visibility,0,0.032626582010975354,0.028364754317466132,True,True,True
d_axis_and_visibility,1,0.0444836745692794,0.04048046788193469,True,True,True
d_axis_and_visibility,2,0.03697873153179969,0.032300946845432346,True,True,True
d_axis_and_visibility,3,0.033115848148799906,0.02722973126174319,True,True,True
d_axis_and_visibility,4,0.03657955635844269,0.03266624363599312,True,True,True
d_axis_and_visibility,5,0.03027051087819931,0.02574771963032679,True,True,True
d_axis_and_visibility,6,0.026822593522992804,0.023238831668567238,True,True,True
d_axis_and_visibility,7,0.04168473609102872,0.03945721178123568,True,True,True
d_axis_and_visibility,8,0.035898136317419435,0.02861051275449539,True,True,True
d_axis_and_visibility,9,0.032521712907142585,0.030384620943319257,True,True,True
d_axis_and_visibility,10,0.04827209254564908,0.04344807381827188,True,True,True
d_axis_and_visibility,11,0.03370737454740601,0.025048996662412615,True,True,True
d_axis_and_visibility,12,0.037891471305353565,0.027603151411447233,True,True,True
d_axis_and_visibility,13,0.03337667178192513,0.030629295369758402,True,True,True
d_axis_and_visibility,14,0.027319906087790186,0.021277146360671174,True,True,True
d_axis_and_visibility,15,0.026866056507918522,0.02421680772367068,True,True,True
d_axis_and_visibility,16,0.032686315587327056,0.03188917590171505,True,True,True
d_axis_and_visibility,17,0.03048651564742843,0.028051083002214094,True,True,True
d_axis_and_visibility,18,0.0363676432107393,0.033022421653296434,True,True,True
d_axis_and_visibility,19,0.026386365533380543,0.023803283345046628,True,True,True
d_axis_and_visibility,20,0.03120732096571364,0.028929369240586002,True,True,True
d_axis_and_visibility,21,0.030465429707382297,0.028117385418054922,True,True,True
d_axis_and_visibility,22,0.030039215142037473,0.022971929343618948,True,True,True
d_axis_and_visibility,23,0.04469806522439167,0.03859921170999415,True,True,True
d_axis_and_visibility,24,0.03385346601268242,0.030491582752254897,True,True,True
d_axis_and_visibility,25,0.034042161391059166,0.0298616646961178,True,True,True
d_axis_and_visibility,26,0.03490213206161217,0.03257069339904937,True,True,True
d_axis_and_visibility,27,0.03019882916203829,0.028070549923540786,True,True,True
d_axis_and_visibility,28,0.030894800120468663,0.024001562926590846,True,True,True
d_axis_and_visibility,29,0.03860401127290289,0.03165940296921445,True,True,True
d_axis_and_visibility,30,0.03213591310962128,0.030468055770026918,True,True,True
d_axis_and_visibility,31,0.038411372858600475,0.03147393768156631,True,True,True
d_axis_and_visibility,32,0.03548112829881072,0.027811146426286088,True,True,True
d_axis_and_visibility,33,0.0414532083179817,0.03731961120428885,True,True,True
d_axis_and_visibility,34,0.03054114823617661,0.029803987438575957,True,True,True
d_axis_and_visibility,35,0.03675459557514894,0.03597140936269564,True,True,True
d_axis_and_visibility,36,0.025554121911166607,0.023831114914764157,True,True,True
d_axis_and_visibility,37,0.04327237198556142,0.03992521000680909,True,True,True
d_axis_and_visibility,38,0.035876390914563676,0.03232600499029219,True,True,True
d_axis_and_visibility,39,0.03873944261051807,0.033841570015732785,True,True,True
d_axis_and_visibility,40,0.03498170941571587,0.028944495628452364,True,True,True
d_axis_and_visibility,41,0.03737513504835109,0.03315908274126458,True,True,True
d_axis_and_visibility,42,0.02247407501796493,0.02088749755872265,True,True,True
d_axis_and_visibility,43,0.03577422010988058,0.029824530983025333,True,True,True
d_axis_and_visibility,44,0.04209564427156598,0.03843952887372221,True,True,True
d_axis_and_visibility,45,0.03860341295091999,0.03354740430055508,True,True,True
d_axis_and_visibility,46,0.030093952887914003,0.028563240820877422,True,True,True
d_axis_and_visibility,47,0.027580291142547196,0.025141710086326187,True,True,True
d_axis_and_visibility,48,0.02324422691434089,0.019962013281780457,True,True,True
d_axis_and_visibility,49,0.028108314123558697,0.022075709793000848,True,True,True
d_axis_and_visibility,50,0.03448748828404701,0.026722187033714425,True,True,True
d_axis_and_visibility,51,0.03595823359864807,0.03259493702223846,True,True,True
d_axis_and_visibility,52,0.031459320997309866,0.027663538768001986,True,True,True
d_axis_and_visibility,53,0.034100726220014824,0.02971677557876449,True,True,True
d_axis_and_visibility,54,0.03312733936908616,0.03173928593050318,True,True,True
d_axis_and_visibility,55,0.027449714164366305,0.02431238508825016,True,True,True
d_axis_and_visibility,56,0.034145155369204844,0.028151181025826432,True,True,True
d_axis_and_visibility,57,0.03221428333413295,0.029461210631060848,True,True,True
d_axis_and_visibility,58,0.033244593600353,0.03153387229446715,True,True,True
d_axis_and_visibility,59,0.03252611553171803,0.02495385521226402,True,True,True
d_axis_and_visibility,60,0.03620427704927103,0.03397027263981163,True,True,True
d_axis_and_visibility,61,0.03993850038898292,0.03526482677341383,True,True,True
d_axis_and_visibility,62,0.04153530365834068,0.03995750074148729,True,True,True
d_axis_and_visibility,63,0.0352874934926149,0.032829424555443354,True,True,True
d_axis_and_visibility,64,0.04123732783060014,0.036799022498360284,True,True,True
d_axis_and_visibility,65,0.03864281554916536,0.035377908149873245,True,True,True
d_axis_and_visibility,66,0.04185349780282764,0.037399019424575033,True,True,True
d_axis_and_visibility,67,0.0392695455321206,0.034763132935366745,True,True,True
d_axis_and_visibility,68,0.030634120792724193,0.025947812622508108,True,True,True
d_axis_and_visibility,69,0.029862986134889045,0.025889430581857567,True,True,True
d_axis_and_visibility,70,0.040326382707456296,0.03184752730725588,True,True,True
d_axis_and_visibility,71,0.038865419462363035,0.03512064071700833,True,True,True
d_axis_and_visibility,72,0.036434215870953884,0.03217007563418366,True,True,True
d_axis_and_visibility,73,0.02414822706307094,0.021767334263717096,True,True,True
d_axis_and_visibility,74,0.02401979917396178,0.02328952568792429,True,True,True
d_axis_and_visibility,75,0.031101829086007348,0.027316151191587718,True,True,True
d_axis_and_visibility,76,0.04212318522462586,0.03423497124653867,True,True,True
d_axis_and_visibility,77,0.025563553885934225,0.02077557704770612,True,True,True
d_axis_and_visibility,78,0.03561515629204605,0.02737284828770809,True,True,True
d_axis_and_visibility,79,0.031265863913045866,0.026184952206814344,True,True,True
d_axis_and_visibility,80,0.04071188965850194,0.03590631340796273,True,True,True
d_axis_and_visibility,81,0.04191040800476811,0.033434204800710694,True,True,True
d_axis_and_visibility,82,0.037498913016877224,0.03727568150609512,True,True,True
d_axis_and_visibility,83,0.035450197566109794,0.02740591330119919,True,True,True
d_axis_and_visibility,84,0.04527736618086749,0.03979011857903436,True,True,True
d_axis_and_visibility,85,0.03639813716883029,0.03208411013510961,True,True,True
d_axis_and_visibility,86,0.02854133931636735,0.022748607396809613,True,True,True
d_axis_and_visibility,87,0.032639486969568914,0.02448996908358684,True,True,True
d_axis_and_visibility,88,0.036392942404736305,0.034379961850178525,True,True,True
d_axis_and_visibility,89,0.0320914632896951,0.02709683365261011,True,True,True
d_axis_and_visibility,90,0.03497506400959617,0.03123361095065367,True,True,True
d_axis_and_visibility,91,0.031206488939044943,0.03068006140716508,True,True,True
d_axis_and_visibility,92,0.03458823143064895,0.029014196629842226,True,True,True
d_axis_and_visibility,93,0.029512223953176268,0.028757636955288737,True,True,True
d_axis_and_visibility,94,0.03697220021263302,0.032164525827289694,True,True,True
d_axis_and_visibility,95,0.026313933323536876,0.025069831415168907,True,True,True
d_axis_and_visibility,96,0.03855618735809605,0.03738345284523602,True,True,True
d_axis_and_visibility,97,0.03545898936203523,0.030021824956420508,True,True,True
d_axis_and_visibility,98,0.033462205531262175,0.032586221808828135,True,True,True
d_axis_and_visibility,99,0.036032936918285276,0.03246222289471374,True,True,True
d_axis_and_visibility,100,0.03568467990604318,0.03099112135472952,True,True,True
d_axis_and_visibility,101,0.02777288771554621,0.02229600643891587,True,True,True
d_axis_and_visibility,102,0.030943617276986385,0.029721827980174264,True,True,True
d_axis_and_visibility,103,0.02722987602881235,0.026077920316622195,True,True,True
d_axis_and_visibility,104,0.033334177486996804,0.02286076494575078,True,True,True
d_axis_and_visibility,105,0.033124493669180244,0.026861967011052815,True,True,True
d_axis_and_visibility,106,0.03536033751760219,0.03348941955582558,True,True,True
d_axis_and_visibility,107,0.03515771902099203,0.032322958641543664,True,True,True
d_axis_and_visibility,108,0.033356603442079726,0.03093901505417721,True,True,True
d_axis_and_visibility,109,0.03137620102797131,0.02655708327807229,True,True,True
d_axis_and_visibility,110,0.02839929790807008,0.027654741237878866,True,True,True
d_axis_and_visibility,111,0.0339168548772758,0.03206818488637513,True,True,True
d_axis_and_visibility,112,0.04294104550069975,0.035727594260687945,True,True,True
d_axis_and_visibility,113,0.035835385634259066,0.031280560741804596,True,True,True
d_axis_and_visibility,114,0.03260139700267659,0.025882641705895576,True,True,True
d_axis_and_visibility,115,0.028863059147248116,0.025670045593952126,True,True,True
d_axis_and_visibility,116,0.04313894369382379,0.04019750556752224,True,True,True
d_axis_and_visibility,117,0.037192231431883986,0.033683763382254414,True,True,True
d_axis_and_visibility,118,0.02970976987132995,0.027991612894120246,True,True,True
d_axis_and_visibility,119,0.030786640229310054,0.027551768402812916,True,True,True
d_axis_and_visibility,120,0.037628012409907347,0.03254278195768986,True,True,True
d_axis_and_visibility,121,0.025268409941181427,0.022334926350439384,True,True,True
d_axis_and_visibility,122,0.026225130141583966,0.02415101604079446,True,True,True
d_axis_and_visibility,123,0.04426651890935935,0.03380706121683593,True,True,True
d_axis_and_visibility,124,0.035286124960442526,0.031974625642451966,True,True,True
d_axis_and_visibility,125,0.031076616710239053,0.02864565530240584,True,True,True
d_axis_and_visibility,126,0.030521123951309268,0.026160188757041528,True,True,True
d_axis_and_visibility,127,0.035304218366964644,0.02573031616998288,True,True,True
d_axis_and_visibility,128,0.02933235593513906,0.025966727802586263,True,True,True
d_axis_and_visibility,129,0.04357875908881421,0.04011621293234903,True,True,True
d_axis_and_visibility,130,0.0345731738702195,0.02904058679474073,True,True,True
d_axis_and_visibility,131,0.030791086565075974,0.02916507500754264,True,True,True
d_axis_and_visibility,132,0.0409146915277159,0.03468649949877856,True,True,True
d_axis_and_visibility,133,0.02823285208077116,0.021017697556711012,True,True,True
d_axis_and_visibility,134,0.039082416896598526,0.036317153717737444,True,True,True
d_axis_and_visibility,135,0.03224897562750008,0.02500065484225597,True,True,True
d_axis_and_visibility,136,0.02632039482364095,0.023953845823112063,True,True,True
d_axis_and_visibility,137,0.033450817126037244,0.03117333344228466,True,True,True
d_axis_and_visibility,138,0.04140484385176624,0.0346031795657438,True,True,True
d_axis_and_visibility,139,0.0345369265602857,0.034297238260436,True,True,True
d_axis_and_visibility,140,0.03832126532612226,0.03593197669554163,True,True,True
d_axis_and_visibility,141,0.037614718984121685,0.033810958547164094,True,True,True
d_axis_and_visibility,142,0.024269648183955765,0.02397168521950881,True,True,True
d_axis_and_visibility,143,0.025493329737130938,0.02206304595536517,True,True,True
d_axis_and_visibility,144,0.03705607959919519,0.036134583495221764,True,True,True
d_axis_and_visibility,145,0.03203118241339865,0.029980075010022554,True,True,True
d_axis_and_visibility,146,0.03287418229353654,0.028001801441137435,True,True,True
d_axis_and_visibility,147,0.03195881722689777,0.02681786847462839,True,True,True
d_axis_and_visibility,148,0.03694847429789853,0.03184303834487465,True,True,True
d_axis_and_visibility,149,0.037212500866943554,0.028732730664486058,True,True,True
d_axis_and_visibility,150,0.031113844500416606,0.026381892906081183,True,True,True
d_axis_and_visibility,151,0.03465482177542925,0.028724523552322176,True,True,True
d_axis_and_visibility,152,0.0302049547387383,0.02590958174891197,True,True,True
d_axis_and_visibility,153,0.03146661504583763,0.023373167260465504,True,True,True
d_axis_and_visibility,154,0.03939493572399173,0.03630766999647635,True,True,True
d_axis_and_visibility,155,0.034346181314829846,0.02931568061316917,True,True,True
d_axis_and_visibility,156,0.041672339834913245,0.03289769684938778,True,True,True
d_axis_and_visibility,157,0.03223333800173314,0.029322231138365296,True,True,True
d_axis_and_visibility,158,0.03702601671461797,0.03490873742014781,True,True,True
d_axis_and_visibility,159,0.031803618753409674,0.027292357072939706,True,True,True
d_axis_and_visibility,160,0.030798223469144598,0.02819842308411647,True,True,True
d_axis_and_visibility,161,0.033612084060657674,0.03101155679879866,True,True,True
d_axis_and_visibility,162,0.04239592619638933,0.035535660650399446,True,True,True
d_axis_and_visibility,163,0.036658829074169653,0.03306796459458874,True,True,True
d_axis_and_visibility,164,0.0370166038629927,0.031934740742191124,True,True,True
d_axis_and_visibility,165,0.03929051465294574,0.03525135253383961,True,True,True
d_axis_and_visibility,166,0.039613915797417645,0.03289711167710642,True,True,True
d_axis_and_visibility,167,0.040796913975515055,0.03841764517440002,True,True,True
d_axis_and_visibility,168,0.03300374807552239,0.0268947638313779,True,True,True
d_axis_and_visibility,169,0.03609487401789543,0.0316168367748044,True,True,True
d_axis_and_visibility,170,0.04047250888003778,0.037043680411466794,True,True,True
d_axis_and_visibility,171,0.038205952802999196,0.032305675051233614,True,True,True
d_axis_and_visibility,172,0.0326785202974497,0.029171226219780473,True,True,True
d_axis_and_visibility,173,0.029239319969566968,0.024442513221770504,True,True,True
d_axis_and_visibility,174,0.03877201563351319,0.036114730397772056,True,True,True
d_axis_and_visibility,175,0.03350233017264306,0.0315543738128931,True,True,True
d_axis_and_visibility,176,0.02426646543481083,0.023415454446652852,True,True,True
d_axis_and_visibility,177,0.031319880464604495,0.030190935681518396,True,True,True
d_axis_and_visibility,178,0.03284609203885077,0.028160483553357155,True,True,True
d_axis_and_visibility,179,0.030671710947317764,0.02993878913573048,True,True,True
d_axis_and_visibility,180,0.035158484842080374,0.03155167106503055,True,True,True
d_axis_and_visibility,181,0.0379752539241083,0.03230697834150694,True,True,True
d_axis_and_visibility,182,0.03271174273487642,0.032589103617928813,True,True,True
d_axis_and_visibility,183,0.035487157615946285,0.03193371920488638,True,True,True
d_axis_and_visibility,184,0.027510776989384537,0.02558213017526827,True,True,True
d_axis_and_visibility,185,0.03979896922662479,0.03618494346551742,True,True,True
d_axis_and_visibility,186,0.03939902098978423,0.03161979897680753,True,True,True
d_axis_and_visibility,187,0.03803747982078816,0.03500319646491973,True,True,True
d_axis_and_visibility,188,0.03820501388326524,0.0330839130966136,True,True,True
d_axis_and_visibility,189,0.03484452778889445,0.03441106615671852,True,True,True
d_axis_and_visibility,190,0.02376539835601505,0.02265924254533847,True,True,True
d_axis_and_visibility,191,0.03301035372592748,0.02503208627247392,True,True,True
d_axis_and_visibility,192,0.03112834936859699,0.02591369505083642,True,True,True
d_axis_and_visibility,193,0.03292810563516132,0.031354746984615975,True,True,True
d_axis_and_visibility,194,0.03844293460003244,0.03073699865642526,True,True,True
d_axis_and_visibility,195,0.033692390144955654,0.030954805486482752,True,True,True
d_axis_and_visibility,196,0.03143657078430248,0.026352098795349208,True,True,True
d_axis_and_visibility,197,0.0347368990213307,0.0267408883992968,True,True,True
d_axis_and_visibility,198,0.040862938019444725,0.037908669732599626,True,True,True
d_axis_and_visibility,199,0.0345528150481457,0.029747780526390037,True,True,True
d_axis_and_visibility,200,0.04216854305419271,0.03953705095385799,True,True,True
d_axis_and_visibility,201,0.04083113924154124,0.03079524359830118,True,True,True
d_axis_and_visibility,202,0.04057504563577176,0.03744664830830669,True,True,True
d_axis_and_visibility,203,0.035809288808056616,0.029132087611863467,True,True,True
d_axis_and_visibility,204,0.03202317702032998,0.03175148749771084,True,True,True
d_axis_and_visibility,205,0.02963439210362685,0.027088047647771587,True,True,True
d_axis_and_visibility,206,0.031883449460921164,0.028437419743312785,True,True,True
d_axis_and_visibility,207,0.03274294695580291,0.027590569842185504,True,True,True
d_axis_and_visibility,208,0.03770503793266656,0.0303404584876919,True,True,True
d_axis_and_visibility,209,0.03988270717753322,0.0356602206088835,True,True,True
d_axis_and_visibility,210,0.03506098437558568,0.031112910411394315,True,True,True
d_axis_and_visibility,211,0.036580470111618815,0.028956007727803455,True,True,True
d_axis_and_visibility,212,0.03982568326064398,0.03754381952143303,True,True,True
d_axis_and_visibility,213,0.03281272618631535,0.03164642164580611,True,True,True
d_axis_and_visibility,214,0.026703363705477497,0.022322643288360203,True,True,True
d_axis_and_visibility,215,0.03097217526040385,0.028246679480848802,True,True,True
d_axis_and_visibility,216,0.03406393406922999,0.03272710146370982,True,True,True
d_axis_and_visibility,217,0.03163323168969561,0.029661634178049973,True,True,True
d_axis_and_visibility,218,0.03973418679742188,0.03367605460776533,True,True,True
d_axis_and_visibility,219,0.034809689139233616,0.02972236366157416,True,True,True
d_axis_and_visibility,220,0.038751220404567875,0.03162766789950881,True,True,True
d_axis_and_visibility,221,0.039044913831369,0.02070427732741763,True,False,False
d_axis_and_visibility,222,0.02864052130756806,0.02666245820701473,True,True,True
d_axis_and_visibility,223,0.03573077047492661,0.02762966064189975,True,True,True
d_axis_and_visibility,224,0.02593023742524485,0.021757725558295915,True,True,True
d_axis_and_visibility,225,0.033347279408462896,0.028015292891441734,True,True,True
d_axis_and_visibility,226,0.0331030660784032,0.03283073517810336,True,True,True
d_axis_and_visibility,227,0.030755354423087376,0.029087275660915755,True,True,True
d_axis_and_visibility,228,0.024247674764843255,0.022076429148015442,True,True,True
d_axis_and_visibility,229,0.02987379316921053,0.02287664488482235,True,True,True
d_axis_and_visibility,230,0.032130711229630515,0.030779673338275592,True,True,True
d_axis_and_visibility,231,0.03454154729258179,0.034263054933414035,True,True,True
d_axis_and_visibility,232,0.03390069527282855,0.03205599292211051,True,True,True
d_axis_and_visibility,233,0.029464291021795683,0.02744167728313741,True,True,True
d_axis_and_visibility,234,0.03151866784230349,0.026217547572029074,True,True,True
d_axis_and_visibility,235,0.03188987751004728,0.03093547975710106,True,True,True
d_axis_and_visibility,236,0.032065706866295146,0.02882955966012882,True,True,True
d_axis_and_visibility,237,0.035533243706993345,0.03331629523122745,True,True,True
d_axis_and_visibility,238,0.02778042901464425,0.02443052418759113,True,True,True
d_axis_and_visibility,239,0.03719440054815358,0.02940724286195175,True,True,True
d_axis_and_visibility,240,0.0341422363964041,0.030536567942532275,True,True,True
d_axis_and_visibility,241,0.039253987977039356,0.033453098907648575,True,True,True
d_axis_and_visibility,242,0.02856503650757534,0.025655569683738125,True,True,True
d_axis_and_visibility,243,0.031131769294137857,0.029386558662065267,True,True,True
d_axis_and_visibility,244,0.034430397947693925,0.02949996232083362,True,True,True
d_axis_and_visibility,245,0.0404168246179997,0.03498902715446158,True,True,True
d_axis_and_visibility,246,0.03825659733832347,0.029977624287848417,True,True,True
d_axis_and_visibility,247,0.025646435744684313,0.02169503072650199,True,True,True
d_axis_and_visibility,248,0.0361739115074731,0.029227728497998467,True,True,True
d_axis_and_visibility,249,0.03733036817863161,0.03245898228515004,True,True,True
d_axis_and_visibility,250,0.03772017572517852,0.03398212437578864,True,True,True
d_axis_and_visibility,251,0.030604074803221016,0.025914537139542528,True,True,True
d_axis_and_visibility,252,0.03085409685375555,0.026145997398807432,True,True,True
d_axis_and_visibility,253,0.03140286457695141,0.028377183208622522,True,True,True
d_axis_and_visibility,254,0.034386997369168934,0.03345294634894769,True,True,True
d_axis_and_visibility,255,0.031025800309401563,0.026644259819192682,True,True,True
d_axis_and_visibility,256,0.03359718311946296,0.03225031980533909,True,True,True
d_axis_and_visibility,257,0.03220152321933558,0.029673225799454677,True,True,True
d_axis_and_visibility,258,0.03661448359979565,0.028940726581544916,True,True,True
d_axis_and_visibility,259,0.02886125735565459,0.02866695448924445,True,True,True
d_axis_and_visibility,260,0.03471699860919101,0.0325959246410028,True,True,True
d_axis_and_visibility,261,0.032882115181654806,0.029084660413162124,True,True,True
d_axis_and_visibility,262,0.0336054002410111,0.02865911724705486,True,True,True
d_axis_and_visibility,263,0.030424844161074865,0.026394098590396247,True,True,True
d_axis_and_visibility,264,0.03724290209381496,0.03583314918194212,True,True,True
d_axis_and_visibility,265,0.03854234949408039,0.036110727078290786,True,True,True
d_axis_and_visibility,266,0.03460322277850976,0.03243664099282308,True,True,True
d_axis_and_visibility,267,0.02996152267655145,0.02923292586920403,True,True,True
d_axis_and_visibility,268,0.03452517177188146,0.031130598381931204,True,True,True
d_axis_and_visibility,269,0.02458999529874302,0.019343054326833916,True,True,True
d_axis_and_visibility,270,0.033277206459798536,0.029349883946263877,True,True,True
d_axis_and_visibility,271,0.03498801020864051,0.03270037331458689,True,True,True
d_axis_and_visibility,272,0.02723505860095812,0.026047209498813253,True,True,True
d_axis_and_visibility,273,0.03692288040568944,0.03397654527059091,True,True,True
d_axis_and_visibility,274,0.03255984398259354,0.02947534020744588,True,True,True
d_axis_and_visibility,275,0.035127405557728905,0.031001402519871463,True,True,True
d_axis_and_visibility,276,0.031193289028039778,0.028227002776816657,True,True,True
d_axis_and_visibility,277,0.03671665275710808,0.03272925319496581,True,True,True
d_axis_and_visibility,278,0.04244170205740221,0.04054524461213661,True,True,True
d_axis_and_visibility,279,0.03858702450706762,0.031183173750495674,True,True,True
d_axis_and_visibility,280,0.038306156906391844,0.03612516022811877,True,True,True
d_axis_and_visibility,281,0.03640619156782825,0.02580803558623906,True,True,True
d_axis_and_visibility,282,0.02927996000006664,0.028443297292427557,True,True,True
d_axis_and_visibility,283,0.03068338098089744,0.025151658955476313,True,True,True
d_axis_and_visibility,284,0.032898452968220956,0.025540358819956508,True,True,True
d_axis_and_visibility,285,0.03270562036917048,0.02579572657092295,True,True,True
d_axis_and_visibility,286,0.03446741194311177,0.0301666464291015,True,True,True
d_axis_and_visibility,287,0.03168168213612236,0.02678581066171441,True,True,True
d_axis_and_visibility,288,0.03921176489267052,0.03433643804906074,True,True,True
d_axis_and_visibility,289,0.031401896002071675,0.02870348672292546,True,True,True
d_axis_and_visibility,290,0.034774602417669664,0.033612171615118994,True,True,True
d_axis_and_visibility,291,0.032717671306312646,0.029936377007852056,True,True,True
d_axis_and_visibility,292,0.03995386724547595,0.038061344504680614,True,True,True
d_axis_and_visibility,293,0.029814636146490093,0.023955046752673487,True,True,True
d_axis_and_visibility,294,0.04624793829316837,0.03959812030352308,True,True,True
d_axis_and_visibility,295,0.02883589262628068,0.02770379721052959,True,True,True
d_axis_and_visibility,296,0.030760439933373268,0.02582398533160974,True,True,True
d_axis_and_visibility,297,0.03371609728401055,0.031338124047593376,True,True,True
d_axis_and_visibility,298,0.03032791242123614,0.02876112360093947,True,True,True
d_axis_and_visibility,299,0.03222698828728692,0.025748189258862575,True,True,True
full_uncertainty_recheck,0,0.053861014757994,0.023873707865851742,False,False,False
full_uncertainty_recheck,1,0.02959016169539804,0.027260619972567974,True,True,True
full_uncertainty_recheck,2,0.04254420735261522,0.03797071169383994,True,True,True
full_uncertainty_recheck,3,0.02533529791807006,0.0244818865107578,True,True,True
