sample_id,null_model,calculated_independent_kappa_rmse
324,within_branch_visibility_shuffle,0.5362502216136038
325,within_branch_visibility_shuffle,0.4703328976405579
326,within_branch_visibility_shuffle,0.5102766520685939
327,within_branch_visibility_shuffle,0.47278301829689523
328,within_branch_visibility_shuffle,0.5477979315434617
329,within_branch_visibility_shuffle,0.508922014386596
330,within_branch_visibility_shuffle,0.496263982857443
331,within_branch_visibility_shuffle,0.5607487211146807
332,within_branch_visibility_shuffle,0.4896136993701615
333,within_branch_visibility_shuffle,0.5611586308831092
334,within_branch_visibility_shuffle,0.5777655546943715
335,within_branch_visibility_shuffle,0.5783406900351796
336,within_branch_visibility_shuffle,0.36550529775787555
337,within_branch_visibility_shuffle,0.4849958005187402
338,within_branch_visibility_shuffle,0.44347348907060974
339,within_branch_visibility_shuffle,0.46734132386151384
340,within_branch_visibility_shuffle,0.5478564984350841
341,within_branch_visibility_shuffle,0.4766655874372321
342,within_branch_visibility_shuffle,0.4872330157458475
343,within_branch_visibility_shuffle,0.46663331544688974
344,within_branch_visibility_shuffle,0.5153626860398435
345,within_branch_visibility_shuffle,0.5442092571567076
346,within_branch_visibility_shuffle,0.44063261342627325
347,within_branch_visibility_shuffle,0.4567432362327316
348,within_branch_visibility_shuffle,0.5279369640591113
349,within_branch_visibility_shuffle,0.49195179224184665
350,within_branch_visibility_shuffle,0.4495735133067552
351,within_branch_visibility_shuffle,0.5383959790906423
352,within_branch_visibility_shuffle,0.46676533496634015
353,within_branch_visibility_shuffle,0.5441861763264944
354,within_branch_visibility_shuffle,0.4602278683694076
355,within_branch_visibility_shuffle,0.42647232617028236
356,within_branch_visibility_shuffle,0.5538848557923162
357,within_branch_visibility_shuffle,0.5463717622400924
358,within_branch_visibility_shuffle,0.5432614628053766
359,within_branch_visibility_shuffle,0.36087890194818273
360,within_branch_visibility_shuffle,0.445574806389595
361,within_branch_visibility_shuffle,0.45875899363772893
362,within_branch_visibility_shuffle,0.44984851856158214
363,within_branch_visibility_shuffle,0.4274296613942907
364,within_branch_visibility_shuffle,0.4492106888034653
365,within_branch_visibility_shuffle,0.40875013010677086
366,within_branch_visibility_shuffle,0.4867473222984257
367,within_branch_visibility_shuffle,0.4757626065572812
368,within_branch_visibility_shuffle,0.4814782102300507
369,within_branch_visibility_shuffle,0.48107773795263875
370,within_branch_visibility_shuffle,0.525859164289221
371,within_branch_visibility_shuffle,0.5842222809748011
372,within_branch_visibility_shuffle,0.5302017389169513
373,within_branch_visibility_shuffle,0.5710218339590666
374,within_branch_visibility_shuffle,0.4976622931205555
375,within_branch_visibility_shuffle,0.4900359283790048
376,within_branch_visibility_shuffle,0.42720777363601026
377,within_branch_visibility_shuffle,0.5004440342580051
378,within_branch_visibility_shuffle,0.4987136531907436
379,within_branch_visibility_shuffle,0.5100712474276331
380,within_branch_visibility_shuffle,0.48330654981629667
381,within_branch_visibility_shuffle,0.4194960979112968
382,within_branch_visibility_shuffle,0.5365496881225325
383,within_branch_visibility_shuffle,0.5194034107803048
384,within_branch_visibility_shuffle,0.4948645473889034
385,within_branch_visibility_shuffle,0.48571678569151716
386,within_branch_visibility_shuffle,0.5633048008340985
387,within_branch_visibility_shuffle,0.4627557346505815
388,within_branch_visibility_shuffle,0.49616059984224653
389,within_branch_visibility_shuffle,0.603957877929416
390,within_branch_visibility_shuffle,0.5122009276933404
391,within_branch_visibility_shuffle,0.4972573492933715
392,within_branch_visibility_shuffle,0.514464842602243
393,within_branch_visibility_shuffle,0.5146847899735348
394,within_branch_visibility_shuffle,0.5192583321286646
395,within_branch_visibility_shuffle,0.32537655930261217
396,within_branch_visibility_shuffle,0.4021447652947116
397,within_branch_visibility_shuffle,0.46669690025070515
398,within_branch_visibility_shuffle,0.5495266985673868
399,within_branch_visibility_shuffle,0.48354632418098886
400,within_branch_visibility_shuffle,0.4800099842641072
401,within_branch_visibility_shuffle,0.4626059750563203
402,within_branch_visibility_shuffle,0.5408659384819211
403,within_branch_visibility_shuffle,0.5367136534231993
404,within_branch_visibility_shuffle,0.5118063230735185
405,within_branch_visibility_shuffle,0.4538337318197361
406,within_branch_visibility_shuffle,0.5140281042338534
407,within_branch_visibility_shuffle,0.5353112214800211
408,within_branch_visibility_shuffle,0.4505502370428555
409,within_branch_visibility_shuffle,0.4348052630872357
410,within_branch_visibility_shuffle,0.5178762828216967
411,within_branch_visibility_shuffle,0.5118215606942685
412,within_branch_visibility_shuffle,0.5679060054350923
413,within_branch_visibility_shuffle,0.5156231103784834
414,within_branch_visibility_shuffle,0.41923625054835545
415,within_branch_visibility_shuffle,0.5165286240179743
416,within_branch_visibility_shuffle,0.5063103365258307
417,within_branch_visibility_shuffle,0.5662813523275607
418,within_branch_visibility_shuffle,0.5649710530147525
419,within_branch_visibility_shuffle,0.44123315006653974
420,within_branch_visibility_shuffle,0.4481207193322313
421,within_branch_visibility_shuffle,0.40989641601855603
422,within_branch_visibility_shuffle,0.4951893592779522
423,within_branch_visibility_shuffle,0.5337604113267532
424,within_branch_visibility_shuffle,0.49975928411950765
425,within_branch_visibility_shuffle,0.46392853308374515
426,within_branch_visibility_shuffle,0.5948048437914729
427,within_branch_visibility_shuffle,0.553405287112925
428,within_branch_visibility_shuffle,0.36592812568928135
429,within_branch_visibility_shuffle,0.4525334240208305
430,within_branch_visibility_shuffle,0.4936083806838289
431,within_branch_visibility_shuffle,0.4100181473126671
432,within_branch_visibility_shuffle,0.5026448633543348
433,within_branch_visibility_shuffle,0.5592021994352547
434,within_branch_visibility_shuffle,0.5065713209374348
435,within_branch_visibility_shuffle,0.412489849541474
436,within_branch_visibility_shuffle,0.5002469740833868
437,within_branch_visibility_shuffle,0.538268935735193
438,within_branch_visibility_shuffle,0.505991288542428
439,within_branch_visibility_shuffle,0.4409113300797323
440,within_branch_visibility_shuffle,0.4618825209813734
441,within_branch_visibility_shuffle,0.4827247824847765
442,within_branch_visibility_shuffle,0.5063725952871734
443,within_branch_visibility_shuffle,0.45480535930229404
444,within_branch_visibility_shuffle,0.4462726581759035
445,within_branch_visibility_shuffle,0.4823247792736277
446,within_branch_visibility_shuffle,0.44841266764845844
447,within_branch_visibility_shuffle,0.4619893490769647
448,within_branch_visibility_shuffle,0.5631919195451728
449,within_branch_visibility_shuffle,0.4373420679548043
450,within_branch_visibility_shuffle,0.5432033691334603
451,within_branch_visibility_shuffle,0.49524395253026027
452,within_branch_visibility_shuffle,0.5157765951808068
453,within_branch_visibility_shuffle,0.43263725229271066
454,within_branch_visibility_shuffle,0.5385295646245867
455,within_branch_visibility_shuffle,0.4506409550865249
456,within_branch_visibility_shuffle,0.486403003465052
457,within_branch_visibility_shuffle,0.49256089116812013
458,within_branch_visibility_shuffle,0.43964205078402013
459,within_branch_visibility_shuffle,0.4689500377357091
460,within_branch_visibility_shuffle,0.5403866026262568
461,within_branch_visibility_shuffle,0.5001398287378281
462,within_branch_visibility_shuffle,0.3718062262643823
463,within_branch_visibility_shuffle,0.4142339335198398
464,within_branch_visibility_shuffle,0.4434304399511918
465,within_branch_visibility_shuffle,0.4237470741394036
466,within_branch_visibility_shuffle,0.49911360223281087
467,within_branch_visibility_shuffle,0.5127963250929887
468,within_branch_visibility_shuffle,0.4311872006790586
469,within_branch_visibility_shuffle,0.4766745373368055
470,within_branch_visibility_shuffle,0.5044829208434651
471,within_branch_visibility_shuffle,0.528173998461983
472,within_branch_visibility_shuffle,0.5279372407382924
473,within_branch_visibility_shuffle,0.36053652741687486
474,within_branch_visibility_shuffle,0.4793243379223407
475,within_branch_visibility_shuffle,0.4582426665322769
476,within_branch_visibility_shuffle,0.5125229160494379
477,within_branch_visibility_shuffle,0.474422572121257
478,within_branch_visibility_shuffle,0.42758085034770127
479,within_branch_visibility_shuffle,0.4857258671711327
480,within_branch_visibility_shuffle,0.45156669518788367
481,within_branch_visibility_shuffle,0.3983474070681775
482,within_branch_visibility_shuffle,0.562467497566708
483,within_branch_visibility_shuffle,0.530903763845253
484,within_branch_visibility_shuffle,0.40375546438401055
485,within_branch_visibility_shuffle,0.4286843571225937
486,within_branch_visibility_shuffle,0.49986405749415225
487,within_branch_visibility_shuffle,0.47665268751294504
488,within_branch_visibility_shuffle,0.40497456384909064
489,within_branch_visibility_shuffle,0.5564449820319864
490,within_branch_visibility_shuffle,0.5125360176691954
491,within_branch_visibility_shuffle,0.3841606664482976
492,within_branch_visibility_shuffle,0.5284309168220911
493,within_branch_visibility_shuffle,0.4711779557450486
494,within_branch_visibility_shuffle,0.4990600668683994
495,within_branch_visibility_shuffle,0.5283783694931797
496,within_branch_visibility_shuffle,0.40719118249497915
497,within_branch_visibility_shuffle,0.4410673875667922
498,within_branch_visibility_shuffle,0.44697765610424006
499,within_branch_visibility_shuffle,0.377301807516095
500,within_branch_visibility_shuffle,0.49433403753862704
501,within_branch_visibility_shuffle,0.494517320305421
502,within_branch_visibility_shuffle,0.5086523907932042
503,within_branch_visibility_shuffle,0.48087230853832513
504,within_branch_visibility_shuffle,0.5001549244257063
505,within_branch_visibility_shuffle,0.40307573913050865
506,within_branch_visibility_shuffle,0.38179046698870756
507,within_branch_visibility_shuffle,0.4389007565056626
508,within_branch_visibility_shuffle,0.43498322106296994
509,within_branch_visibility_shuffle,0.5673495790297615
510,within_branch_visibility_shuffle,0.4491116098729319
511,within_branch_visibility_shuffle,0.40906124343810685
512,within_branch_visibility_shuffle,0.4893643614333832
513,within_branch_visibility_shuffle,0.5437077102277046
514,within_branch_visibility_shuffle,0.46359949619504776
515,within_branch_visibility_shuffle,0.39795240963448214
516,within_branch_visibility_shuffle,0.5043158417447859
517,within_branch_visibility_shuffle,0.5078654942462836
518,within_branch_visibility_shuffle,0.4248452283310002
519,within_branch_visibility_shuffle,0.5456164874639702
520,within_branch_visibility_shuffle,0.4863400739784958
521,within_branch_visibility_shuffle,0.46853998409413006
522,within_branch_visibility_shuffle,0.34659684932791923
523,within_branch_visibility_shuffle,0.45996912459629996
524,within_branch_visibility_shuffle,0.45742716493015095
525,within_branch_visibility_shuffle,0.4879242487805533
526,within_branch_visibility_shuffle,0.46957423512475227
527,within_branch_visibility_shuffle,0.4653396871764048
528,within_branch_visibility_shuffle,0.5110442917609772
529,within_branch_visibility_shuffle,0.4488732963440824
530,within_branch_visibility_shuffle,0.5089557190597853
531,within_branch_visibility_shuffle,0.4651556676770307
532,within_branch_visibility_shuffle,0.42994694910887526
533,within_branch_visibility_shuffle,0.48487339740274726
534,within_branch_visibility_shuffle,0.47726109181336424
535,within_branch_visibility_shuffle,0.4930511983148059
536,within_branch_visibility_shuffle,0.41007381683494765
537,within_branch_visibility_shuffle,0.5197033902089974
538,within_branch_visibility_shuffle,0.5228175205201063
539,within_branch_visibility_shuffle,0.512135470744958
540,within_branch_visibility_shuffle,0.5200092596284316
541,within_branch_visibility_shuffle,0.45185556467955446
542,within_branch_visibility_shuffle,0.4725567048768121
543,within_branch_visibility_shuffle,0.5049623133488653
544,within_branch_visibility_shuffle,0.5258567856036651
545,within_branch_visibility_shuffle,0.5663355585572482
546,within_branch_visibility_shuffle,0.41497236039188923
547,within_branch_visibility_shuffle,0.49159442101573264
548,within_branch_visibility_shuffle,0.5509523400138857
549,within_branch_visibility_shuffle,0.4403698104151611
550,within_branch_visibility_shuffle,0.48624820700211535
