sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
258,0.040793141391097354,0.030125388624616604,1.354111706222562,True,True,True
259,0.03316076888475114,0.026448246703306533,1.2537983805408703,True,True,True
260,0.041675447586204714,0.026040611447235667,1.600402036282783,True,False,False
261,0.035134389073316376,0.02958559429796861,1.1875505598928853,True,True,True
262,0.034206959017968,0.02760829360818742,1.2390102591426984,True,True,True
263,0.04829385433403888,0.03057741729674892,1.5793961231373723,True,False,False
264,0.0339942422717545,0.02884419072843133,1.1785472711580303,True,True,True
265,0.0656462226117137,0.028567915615524592,2.297900326198098,False,False,False
266,0.036463303057140864,0.029190593837216526,1.2491456412459825,True,True,True
267,0.039407527302690225,0.034809402525244594,1.1320943321021084,True,True,True
268,0.06216708949572339,0.038428225349962916,1.6177455224531565,False,False,False
269,0.04236451934943596,0.03035155124937838,1.3957942050920253,True,True,True
270,0.03698684487454313,0.02924745373197902,1.2646176044413022,True,True,True
271,0.05315264631508808,0.035349811078773656,1.5036189640912794,False,False,False
272,0.029456744925533084,0.026449215842996664,1.1137095746198755,True,True,True
273,0.04271760313789332,0.03740163658831553,1.1421319234794802,True,True,True
274,0.02998507440169968,0.029739479551156047,1.0082582094323869,True,True,True
275,0.02621801500497536,0.025613505974896537,1.0236011825429636,True,True,True
276,0.034233015090497296,0.026737204201439338,1.2803513348884263,True,True,True
277,0.04213115272588757,0.03311388091337213,1.2723109331734674,True,True,True
278,0.033963679052167316,0.02747037869326975,1.2363746212384188,True,True,True
279,0.028574295001381606,0.02518106866945666,1.1347530709068259,True,True,True
280,0.03592568601721789,0.03110026309412585,1.1551569807781934,True,True,True
281,0.037417161496486426,0.03196161362654994,1.1706906270027826,True,True,True
282,0.03584499173983366,0.03304655676927026,1.0846815899793119,True,True,True
283,0.05473419421002769,0.0354569278591288,1.5436812356526746,False,False,False
284,0.025555024803670293,0.021745209983603454,1.1752024847283404,True,True,True
285,0.027826624629076806,0.027391519881557132,1.0158846515053235,True,True,True
286,0.04483213097856903,0.02685391763124804,1.6694819576865383,True,False,False
287,0.029737324225717156,0.02684615391787317,1.107694022640582,True,True,True
288,0.04135746962051545,0.03360467526732281,1.2307058256483574,True,True,True
289,0.04280793907607309,0.029296294902172247,1.4612065866697357,True,True,True
290,0.047238947590038334,0.027246807559165025,1.7337424756078825,True,False,False
