sample_id,null_model,calculated_independent_kappa_rmse
421,branch_kappa_swap,0.14944483128967204
422,branch_kappa_swap,0.15060048717491403
423,branch_kappa_swap,0.14258772816257884
424,branch_kappa_swap,0.1527396170966952
425,branch_kappa_swap,0.14192505951838752
426,branch_kappa_swap,0.14609077231833623
427,branch_kappa_swap,0.1499668387650689
428,branch_kappa_swap,0.15316592011582508
429,branch_kappa_swap,0.14409930589182074
430,branch_kappa_swap,0.14556011684363457
431,branch_kappa_swap,0.14730837720779957
432,branch_kappa_swap,0.15016040139393513
433,branch_kappa_swap,0.15562630971453295
434,branch_kappa_swap,0.14012424772969792
435,branch_kappa_swap,0.1445265671395109
436,branch_kappa_swap,0.14729808727047575
437,branch_kappa_swap,0.14934395613235182
438,branch_kappa_swap,0.15406670842435247
439,branch_kappa_swap,0.15187775457300604
440,branch_kappa_swap,0.14985331986395248
441,branch_kappa_swap,0.15823273136958382
442,branch_kappa_swap,0.14555056949180425
443,branch_kappa_swap,0.14616438610285057
444,branch_kappa_swap,0.14911360103136748
445,branch_kappa_swap,0.1482085818066594
446,branch_kappa_swap,0.1519721818364563
447,branch_kappa_swap,0.1435901609723506
448,branch_kappa_swap,0.1483844704667802
449,branch_kappa_swap,0.14850128653498715
450,branch_kappa_swap,0.16024366767149512
451,branch_kappa_swap,0.15007876532605632
452,branch_kappa_swap,0.14966585415954115
453,branch_kappa_swap,0.1512738705820156
454,branch_kappa_swap,0.14520484092892516
455,branch_kappa_swap,0.15007170242990384
456,branch_kappa_swap,0.1590994974483061
457,branch_kappa_swap,0.15604385225986622
458,branch_kappa_swap,0.15540495652207437
459,branch_kappa_swap,0.14622075793355258
460,branch_kappa_swap,0.14384255597252174
461,branch_kappa_swap,0.14493363046412333
462,branch_kappa_swap,0.15195639386973867
463,branch_kappa_swap,0.1530091128954186
464,branch_kappa_swap,0.14591357285159498
465,branch_kappa_swap,0.14165911939211678
466,branch_kappa_swap,0.14269331853786782
467,branch_kappa_swap,0.1419782965996974
468,branch_kappa_swap,0.13850277946287445
469,branch_kappa_swap,0.15310659187163408
470,branch_kappa_swap,0.14403133982306449
