sample_id,best_model,thermal_delta_T4_rmse,exp_power_rmse,exp_power2_rmse,thermal_delta_T4_delta_aicc,exp_power_delta_aicc,thermal_delta_T4_beats_exp_power,thermal_delta_T4_beats_exp_power2,thermal_delta_T4_best_model
151,thermal_delta_T4,0.08152775734983286,0.09555891281266277,0.08384858287396066,0.0,9.845562932576286,True,True,True
152,thermal_delta_T4,0.08796705553511831,0.1070270255763147,0.09201938711787934,0.0,12.159378160214715,True,True,True
153,thermal_delta_T4,0.07636496013068342,0.09304565992699938,0.08174077138916189,0.0,12.24911591290362,True,True,True
154,thermal_delta_T4,0.08339022149279518,0.09340597775553608,0.08408325116275514,0.0,7.032306020256016,True,True,True
155,thermal_delta_T4,0.07921303444591574,0.09799085332740266,0.08986353017003686,0.0,13.189463316872121,True,True,True
156,thermal_delta_T4,0.0821056386537845,0.09607053582350919,0.08243019527326793,0.0,9.738710476042854,True,True,True
157,thermal_delta_T4,0.08934591770132484,0.10333530965825646,0.09402483034221058,0.0,9.018742123727804,True,True,True
158,thermal_delta_T4,0.08141744861063027,0.09704135743843488,0.08876363646436065,0.0,10.883954085901735,True,True,True
159,exp_power2,0.08366714795798737,0.09502802812849358,0.08037226399257187,2.49099021191617,10.385169853208623,True,False,False
160,thermal_delta_T4,0.0693251354787769,0.08741384676789363,0.07623156038388705,0.0,14.374461560137632,True,True,True
161,exp_power2,0.08737497402488277,0.09762981266850662,0.08695924883477135,0.29569651008259257,7.176084582915166,True,False,False
162,thermal_delta_T4,0.07987214830315055,0.09578428307982868,0.08150553896617145,0.0,11.2636269080445,True,True,True
163,exp_power2,0.09446934358548693,0.100863567379587,0.08850955218608979,4.040223481955252,8.100814918974919,True,False,False
164,thermal_delta_T4,0.07213124857083171,0.08885564777558864,0.07939558640922195,0.0,12.928597212536317,True,True,True
165,thermal_delta_T4,0.07585669486274686,0.09712590868760793,0.08691257295796379,0.0,15.3240562819515,True,True,True
166,thermal_delta_T4,0.07815395258836061,0.09960837870895406,0.08598939006122151,0.0,15.039070430282521,True,True,True
167,thermal_delta_T4,0.07399950228044261,0.09453418010263322,0.08082860672922182,0.0,15.183991956357886,True,True,True
168,thermal_delta_T4,0.08208696224160725,0.09728790371115323,0.08301060513255756,0.0,10.533518612465201,True,True,True
169,exp_power2,0.09234504174528041,0.10490850468758897,0.09025537365213186,1.4191104417834879,9.327617841832165,True,False,False
170,thermal_delta_T4,0.07922187293219286,0.09469280305580441,0.08312703200925729,0.0,11.059905087504745,True,True,True
171,thermal_delta_T4,0.08340384858319719,0.09990061073734456,0.08506177724752928,0.0,11.189843373957416,True,True,True
172,thermal_delta_T4,0.08036580590979836,0.10354663729858739,0.08762861605747051,0.0,15.712866276701703,True,True,True
173,thermal_delta_T4,0.08968346471766706,0.10597411607356501,0.09322560650411006,0.0,10.34832477180393,True,True,True
174,thermal_delta_T4,0.07637983919711358,0.09065266483833674,0.07790956134994771,0.0,10.621626551219492,True,True,True
175,thermal_delta_T4,0.07941851440050107,0.1006530594022659,0.08807017509035163,0.0,14.690777745352761,True,True,True
176,thermal_delta_T4,0.08218916011691589,0.09806924499282176,0.08227017993250663,0.0,10.952324143388267,True,True,True
177,thermal_delta_T4,0.08667600541391177,0.10096547280808282,0.0905154015096078,0.0,9.461293848938595,True,True,True
178,thermal_delta_T4,0.07617344470076118,0.09117463979752942,0.07660262693440292,0.0,11.145360485720744,True,True,True
179,thermal_delta_T4,0.08704036163269054,0.10631772213284568,0.09089346395449793,0.0,12.403723202578902,True,True,True
180,exp_power2,0.09044836727763456,0.10080478221401591,0.08911749091403312,0.9190594061162756,7.6402708714092,True,False,False
181,exp_power2,0.09196622918593651,0.09996258338478899,0.08961774224267828,1.603823385151827,6.773043267002862,True,False,False
182,exp_power2,0.07741529911650992,0.09314471245461792,0.07706472051977585,0.28140739965823514,11.749541670692594,True,False,False
183,thermal_delta_T4,0.0852508065004583,0.10003433696849387,0.08818539363367842,0.0,9.914787052421161,True,True,True
184,exp_power2,0.08647057821529754,0.09517336327375642,0.08435392272431365,1.5365402093012221,7.482085095610955,True,False,False
185,thermal_delta_T4,0.08462216704688091,0.09727727216042911,0.08493559836495634,0.0,8.640885600548472,True,True,True
186,exp_power2,0.09109869342475045,0.0984749368466898,0.08189415304593758,6.603983631482521,11.431217178042743,True,False,False
187,thermal_delta_T4,0.07800521642124696,0.09892908974842853,0.08551254500582835,0.0,14.732912854027632,True,True,True
188,thermal_delta_T4,0.0837408740905117,0.10057122955118883,0.08706786907002857,0.0,11.354619830354267,True,True,True
189,thermal_delta_T4,0.0787584272864168,0.09645166428239144,0.08267606328769016,0.0,12.564715986026727,True,True,True
190,thermal_delta_T4,0.08939883057205437,0.09660583696186113,0.090663196835841,0.0,4.8069568554348905,True,True,True
191,thermal_delta_T4,0.07469018793902618,0.08870356132925881,0.0770835028267191,0.0,10.660981106107045,True,True,True
192,thermal_delta_T4,0.07724185356836154,0.1014812451333242,0.0909843314804541,0.0,16.921818075546156,True,True,True
193,thermal_delta_T4,0.07770234532832324,0.09519134888523678,0.08384290893796187,0.0,12.586224643986924,True,True,True
194,thermal_delta_T4,0.08500736286075541,0.10640640545064052,0.09487522614320505,0.0,13.920729928288381,True,True,True
195,thermal_delta_T4,0.07480214062625079,0.09139773604031878,0.08136469978639248,0.0,12.42320075865777,True,True,True
196,thermal_delta_T4,0.07732366933077882,0.09460275091309256,0.08059560168522882,0.0,12.504559615763242,True,True,True
197,thermal_delta_T4,0.08578787511850353,0.09715220486485424,0.08707926948517214,0.0,7.712873790079215,True,True,True
198,exp_power2,0.07401621163343317,0.08786097828623864,0.07377432680693465,0.2029476689358205,10.834188589490793,True,False,False
199,exp_power2,0.0877731500388491,0.09709149348872331,0.08676308005821541,0.717616484572801,6.973299932237609,True,False,False
200,thermal_delta_T4,0.0775126753646246,0.09302620073910337,0.07841898288914413,0.0,11.31126175804016,True,True,True
201,thermal_delta_T4,0.07913539472715325,0.09797093908195169,0.0835276832281266,0.0,13.237660418953112,True,True,True
202,thermal_delta_T4,0.0618453034090227,0.09618328643313523,0.07912463071772176,0.0,27.3804055343532,True,True,True
203,thermal_delta_T4,0.0830593490578823,0.0962234249230791,0.08318176775442722,0.0,9.121280609631327,True,True,True
204,thermal_delta_T4,0.08616772782668587,0.09774375666803575,0.08676507200170534,0.0,7.815323572873439,True,True,True
205,exp_power2,0.071540872540961,0.0839017668898122,0.07125758005311168,0.24599926637984026,10.127419296506957,True,False,False
206,thermal_delta_T4,0.07397701273681018,0.08657682436909536,0.07711323087285615,0.0,9.751220903825157,True,True,True
207,thermal_delta_T4,0.08633914256582008,0.10184785962317745,0.0893139833281317,0.0,10.242218233747849,True,True,True
208,thermal_delta_T4,0.09034566667242656,0.10844404763485593,0.0940174527974965,0.0,11.32066032994453,True,True,True
209,thermal_delta_T4,0.07767091210151651,0.09388891272952667,0.08150343314590261,0.0,11.757151653975342,True,True,True
210,exp_power2,0.07751463564292181,0.09004952130205501,0.07588159339257569,1.3201425541538754,10.613507944053538,True,False,False
211,thermal_delta_T4,0.07318485629242376,0.09030476459655362,0.07995821697527182,0.0,13.032505697541325,True,True,True
212,thermal_delta_T4,0.0872230944766925,0.10282752678850053,0.09121886742146189,0.0,10.20420469708867,True,True,True
213,thermal_delta_T4,0.07569082302289856,0.09426131862988144,0.07886060510715016,0.0,13.603667120713624,True,True,True
214,thermal_delta_T4,0.09485115065192068,0.111461581523626,0.10204299307900178,0.0,10.005010903933282,True,True,True
215,thermal_delta_T4,0.08726707241947561,0.10661512792418054,0.0947027919697416,0.0,12.41563641718355,True,True,True
216,thermal_delta_T4,0.07550614800990144,0.09245836413569179,0.08311177803321716,0.0,12.557749216320673,True,True,True
217,thermal_delta_T4,0.08630297296175363,0.10281547896518839,0.08827360616411453,0.0,10.854455855062696,True,True,True
218,exp_power2,0.07559631316847945,0.08626690252171267,0.07398403947449222,1.336603887605321,9.522990490448194,True,False,False
219,exp_power2,0.10151449085179136,0.10680373252397644,0.09482772315442961,4.224664528348882,7.373726327270674,True,False,False
220,thermal_delta_T4,0.0812118326178817,0.09572631613901823,0.0892074462054491,0.0,10.194801855354626,True,True,True
221,exp_power2,0.08411764012954857,0.10169264518749302,0.08386929885936766,0.18331389405190635,11.947112358509287,True,False,False
222,thermal_delta_T4,0.08761578372077897,0.09413998064534962,0.0901709829774353,0.0,4.452943490754649,True,True,True
223,exp_power2,0.09173816067349862,0.09840906513112457,0.0843271437162581,5.222547489689674,9.574605590921891,True,False,False
224,exp_power2,0.0996512309154142,0.10660690209684509,0.09525861264317442,2.7950199912201015,6.978275205254903,True,False,False
225,thermal_delta_T4,0.08562592652714147,0.09685616943460058,0.0885171108525544,0.0,7.640816231174284,True,True,True
226,thermal_delta_T4,0.08833007541527658,0.10224306333317501,0.09217816688065361,0.0,9.068882464379158,True,True,True
227,thermal_delta_T4,0.07567612381846091,0.09685957324872443,0.08345846103725085,0.0,15.301570594663616,True,True,True
228,thermal_delta_T4,0.08979889676285334,0.10700244293530962,0.09455601127487749,0.0,10.86729648914195,True,True,True
229,thermal_delta_T4,0.07943610578978709,0.10041680287375031,0.08114414747926421,0.0,14.531346397143608,True,True,True
230,exp_power2,0.08863311118087917,0.09035742168789464,0.08507175392480623,2.5426472149602546,3.737241779010816,True,False,False
231,thermal_delta_T4,0.07564677704339766,0.10119571541517997,0.08632355490001287,0.0,18.04085810630619,True,True,True
232,thermal_delta_T4,0.07999165453137573,0.1033678128534478,0.09295560152472285,0.0,15.895021533438722,True,True,True
233,thermal_delta_T4,0.07605469276138131,0.0923817859065605,0.08432944412156096,0.0,12.057581063506603,True,True,True
234,exp_power2,0.08880576755819262,0.09564619666226001,0.08636947646896383,1.7246704973609326,6.325339215038497,True,False,False
235,thermal_delta_T4,0.07139570750920016,0.09887129559638085,0.087299634485879,0.0,20.186035097070942,True,True,True
236,thermal_delta_T4,0.07358895130826688,0.08939792794829998,0.07640608384125418,0.0,12.065361710074484,True,True,True
237,thermal_delta_T4,0.0834430800992506,0.1032629986485447,0.0929948220607409,0.0,13.213092481681258,True,True,True
238,thermal_delta_T4,0.08248453873923929,0.1009866088636242,0.08904449447081397,0.0,12.547377471154448,True,True,True
239,thermal_delta_T4,0.09012120228348988,0.10370210849267988,0.09467353567184322,0.0,8.702753457874081,True,True,True
240,thermal_delta_T4,0.08706564307712686,0.10583500969141989,0.09229609032592441,0.0,12.10357904571569,True,True,True
241,thermal_delta_T4,0.08808363987908331,0.10203904473074667,0.08928771264281288,0.0,9.118260346195882,True,True,True
242,thermal_delta_T4,0.08141334141558791,0.09742540793227125,0.08837776781040362,0.0,11.131968518135892,True,True,True
243,thermal_delta_T4,0.08422407080786104,0.10278630765273922,0.09162938625668894,0.0,12.348626374628452,True,True,True
244,thermal_delta_T4,0.07105678867151106,0.08688770694317557,0.07331846422855427,0.0,12.47050406740891,True,True,True
245,exp_power2,0.07918521417519446,0.0916814780620043,0.07804323048013218,0.9006542593699862,9.985562812790477,True,False,False
246,thermal_delta_T4,0.07479663749002058,0.08626454090490299,0.07719606472480293,0.0,8.844033479079968,True,True,True
247,thermal_delta_T4,0.0762268585872465,0.09621362258097987,0.08384180260626976,0.0,14.437138899927106,True,True,True
248,exp_power2,0.07904342166789062,0.09244662379217954,0.0786047414936694,0.3450498940998443,10.056363787007172,True,False,False
249,thermal_delta_T4,0.07928066848976861,0.090446590582114,0.08111562376098089,0.0,8.169442101363813,True,True,True
250,thermal_delta_T4,0.07040489315638639,0.10332575614850226,0.08910369242797161,0.0,23.784682588417127,True,True,True
251,thermal_delta_T4,0.07520024283471212,0.09162811631069699,0.07802655989559727,0.0,12.250190086300023,True,True,True
252,thermal_delta_T4,0.0782929363148167,0.10330766460999215,0.08960737248803327,0.0,17.189759477352197,True,True,True
253,thermal_delta_T4,0.07814254480064746,0.10179391853755818,0.0839145115566461,0.0,16.39377381684028,True,True,True
254,thermal_delta_T4,0.07753818230553812,0.09093378664171545,0.07819220067361331,0.0,9.880390209208628,True,True,True
255,exp_power2,0.0878001276502513,0.09602387038165684,0.08714010365241628,0.4678361486936069,6.0189352115924635,True,False,False
256,thermal_delta_T4,0.07585589187654466,0.09498722639774172,0.08234019986768075,0.0,13.94423665409576,True,True,True
257,thermal_delta_T4,0.08227660056006932,0.0971412591123803,0.0863338815667538,0.0,10.29692591498727,True,True,True
258,thermal_delta_T4,0.08096591186832124,0.10102502660914817,0.08802714188709039,0.0,13.723083062434142,True,True,True
259,thermal_delta_T4,0.08446096136623175,0.10495235338139429,0.08942060145128902,0.0,13.467456350111888,True,True,True
260,exp_power2,0.08985487048127296,0.10129179536354269,0.08863353399714244,0.848503790533556,8.276698740119997,True,False,False
261,exp_power2,0.08772213656718857,0.09753973239589352,0.08287397934301931,3.5248951210464554,10.102197784012134,True,False,False
262,exp_power2,0.09133314066346496,0.09680479452546663,0.08487258731144906,4.548478043796109,8.155812579009307,True,False,False
263,thermal_delta_T4,0.08400973058276787,0.10432423807897712,0.09087631712725609,0.0,13.427407623698315,True,True,True
264,thermal_delta_T4,0.08721840068273412,0.1025268591707094,0.0914695931444509,0.0,10.025987715597864,True,True,True
265,exp_power2,0.0945157660346003,0.09797073969141881,0.08520315543834604,6.431147663330478,8.65708422340893,True,False,False
266,thermal_delta_T4,0.07881292045410551,0.09282588177578777,0.07932889825610559,0.0,10.14621014814685,True,True,True
267,exp_power2,0.08113334582270003,0.09227539075299869,0.07881392406147125,1.7982705233549439,9.776643663404343,True,False,False
268,thermal_delta_T4,0.08373614959861672,0.09996387858658147,0.08668305253423461,0.0,10.982563904912723,True,True,True
269,thermal_delta_T4,0.07652662903500805,0.08727360311502916,0.07761527324067732,0.0,8.14737505513159,True,True,True
270,thermal_delta_T4,0.0724195374323411,0.09185640031671197,0.08208385737469813,0.0,14.740523217776854,True,True,True
271,thermal_delta_T4,0.07449601723306389,0.09438628036043621,0.08183444116662901,0.0,14.672303932461631,True,True,True
272,thermal_delta_T4,0.07852027623766823,0.0862561780909208,0.07894254527348146,0.0,5.825817347590686,True,True,True
273,thermal_delta_T4,0.06665675073077228,0.09580755565264708,0.0808422646860394,0.0,22.49268383304303,True,True,True
274,thermal_delta_T4,0.08036016601149386,0.09773263928026016,0.08278024724028551,0.0,12.134452389809837,True,True,True
275,thermal_delta_T4,0.08278284492621703,0.09711406476082979,0.08877171271299311,0.0,9.89925231816855,True,True,True
276,exp_power2,0.08844591854886198,0.09855438527865037,0.08080242702459126,5.603824917941324,12.31329474265516,True,False,False
277,thermal_delta_T4,0.08235394414691499,0.10178233435232487,0.09346563119364179,0.0,13.132232757940159,True,True,True
278,exp_power2,0.07771989163408458,0.08723438647968652,0.07388730176342953,3.135355314057904,10.295571841767043,True,False,False
279,exp_power2,0.08435884724758254,0.08826358653347356,0.08093096591288904,2.571956678622854,5.377329465783276,True,False,False
280,thermal_delta_T4,0.07942923103166859,0.09894109263651328,0.0843607655974729,0.0,13.618808378157325,True,True,True
281,thermal_delta_T4,0.08929795079912882,0.10735341577213908,0.09631739692805563,0.0,11.41716376124839,True,True,True
282,thermal_delta_T4,0.07043228249863988,0.0928167516694657,0.08387904364269667,0.0,17.110476096016072,True,True,True
283,thermal_delta_T4,0.08127854895134683,0.09435303067882368,0.082999960350381,0.0,9.247998229037506,True,True,True
284,exp_power2,0.07845704977434356,0.09196172717379081,0.07837171885042409,0.06746871573986368,9.914379587371513,True,False,False
285,thermal_delta_T4,0.08236324559827982,0.09384247918789329,0.08312933717252444,0.0,8.089656736703148,True,True,True
286,thermal_delta_T4,0.07417338462013463,0.09095060539048508,0.0817390317027611,0.0,12.642492741993209,True,True,True
287,thermal_delta_T4,0.07692185134892389,0.09307298171283211,0.08240324503032412,0.0,11.816824656274406,True,True,True
288,thermal_delta_T4,0.09112637740251486,0.10141247281921609,0.09160460254116089,0.0,6.630824605287614,True,True,True
289,exp_power2,0.08638854553939303,0.09293800771491514,0.08172429201483924,3.4412357668471714,7.972046652588574,True,False,False
290,thermal_delta_T4,0.08098598908575122,0.09816513486785632,0.087365669873276,0.0,11.927246576268232,True,True,True
291,exp_power2,0.09174958253351252,0.096169643767279,0.0899399109084656,1.2351110585169351,4.152261752114441,True,False,False
292,exp_power2,0.07642608267239755,0.09024745377836677,0.07550807581093089,0.749233992118775,11.055577672731431,True,False,False
293,thermal_delta_T4,0.09048887898318841,0.11127332460313653,0.09555926295683088,0.0,12.819281164882966,True,True,True
294,thermal_delta_T4,0.08801485663535266,0.10646274740675028,0.09594525609604884,0.0,11.797949540659232,True,True,True
295,thermal_delta_T4,0.08352217916663995,0.09913421311481407,0.08433048307749928,0.0,10.624469091346953,True,True,True
296,thermal_delta_T4,0.07701413976172494,0.09387573475091653,0.07989413470059115,0.0,12.274939719188467,True,True,True
297,thermal_delta_T4,0.07559610067818494,0.1018064839935852,0.08595243867089532,0.0,18.4554837050772,True,True,True
298,thermal_delta_T4,0.06902032752311399,0.08908554576099684,0.07693842341841561,0.0,15.822154071873115,True,True,True
299,exp_power2,0.0827093644539203,0.09667409849383113,0.08020931410691964,1.9029775021832904,11.575763828534946,True,False,False
300,thermal_delta_T4,0.08063637381892054,0.10118041427038012,0.08419013661320672,0.0,14.07123278231694,True,True,True
301,thermal_delta_T4,0.07215628713598983,0.08702483002751162,0.07315476248238055,0.0,11.616261678751016,True,True,True
302,thermal_delta_T4,0.077462975680028,0.09582330642325008,0.08016766353108162,0.0,13.187762602093017,True,True,True
303,thermal_delta_T4,0.09126231872268398,0.10448670057923688,0.09325162338398556,0.0,8.38995241032552,True,True,True
304,thermal_delta_T4,0.08475046214523517,0.10104926630568234,0.08563266014768736,0.0,10.9056129975028,True,True,True
305,thermal_delta_T4,0.07432127406143268,0.09246929147094597,0.08073026027874967,0.0,13.545720817740289,True,True,True
306,thermal_delta_T4,0.07522171669432348,0.09362190044237208,0.07825219347969392,0.0,13.567110326566961,True,True,True
307,thermal_delta_T4,0.0752533035092768,0.09935236897295376,0.08376815402536775,0.0,17.224406639397955,True,True,True
308,thermal_delta_T4,0.09136883334987952,0.10648682413818529,0.09358605474023297,0.0,9.493243582140053,True,True,True
309,exp_power2,0.08906331587496431,0.10435175424557296,0.08845035879386483,0.4281753520330085,10.250209984654589,True,False,False
310,thermal_delta_T4,0.07841416069055918,0.10209164173690115,0.08886508289729922,0.0,16.35971222580656,True,True,True
311,exp_power2,0.08593605221590207,0.09671830157086093,0.08478139704218261,0.8386923859487752,8.167043102608687,True,False,False
312,exp_power2,0.07623261520035922,0.08757879513185399,0.07458757732215704,1.3525562017222512,9.95502593426852,True,False,False
313,exp_power2,0.09807194933547911,0.11041101206826238,0.09335226989283166,3.0579144345270777,10.405440794471616,True,False,False
314,exp_power2,0.08509852499685602,0.09828538558481861,0.08459835003504233,0.36548625223204567,9.297556036993342,True,False,False
315,thermal_delta_T4,0.06804852736732796,0.09178734379339724,0.07459851986047256,0.0,18.553706617168842,True,True,True
316,exp_power2,0.09278624208457803,0.09566564861412336,0.08654391674063057,4.31807570388213,6.212852121903296,True,False,False
317,thermal_delta_T4,0.08261236151130258,0.09380796321297645,0.08414692918869447,0.0,7.879606265632617,True,True,True
318,exp_power2,0.08901714411919115,0.0950699710261184,0.08523393457252275,2.692618713679991,6.77123761782218,True,False,False
319,exp_power2,0.0845729261680981,0.09099524846285309,0.08250255934605204,1.5366624672972478,6.074634463878908,True,False,False
320,thermal_delta_T4,0.06983724544075105,0.08963363503638754,0.07452248744105719,0.0,15.472916590476984,True,True,True
321,thermal_delta_T4,0.07961845208170193,0.09500501781513773,0.08466512618525666,0.0,10.95439766176088,True,True,True
322,thermal_delta_T4,0.08629813395713244,0.09485809053013583,0.08710241920256435,0.0,5.8635889789085525,True,True,True
323,exp_power2,0.08400489430857648,0.09428310963226645,0.08022596658468653,2.85372529746698,10.01019915778221,True,False,False
324,thermal_delta_T4,0.0795968461559343,0.09691819137767427,0.08357234045491027,0.0,12.207351360803386,True,True,True
325,thermal_delta_T4,0.09501390795192695,0.10586776460236978,0.09700658998666958,0.0,6.706386934470089,True,True,True
326,thermal_delta_T4,0.08220685075035611,0.09820222827995387,0.08511284958457903,0.0,11.022996448213945,True,True,True
327,thermal_delta_T4,0.07875432633794524,0.09246239526089628,0.08191563951058174,0.0,9.949066239719059,True,True,True
328,thermal_delta_T4,0.0735737567658733,0.10044082707766844,0.0827255940536502,0.0,19.29938308452597,True,True,True
329,thermal_delta_T4,0.07685906493148285,0.0925070692155121,0.08004675202977597,0.0,11.48932207393193,True,True,True
330,thermal_delta_T4,0.06887769886489635,0.09427573756087403,0.07849748074272848,0.0,19.461267726375695,True,True,True
331,exp_power2,0.08275790844004885,0.09390373626127393,0.08151727043873969,0.9364898463832958,8.770226751848014,True,False,False
332,thermal_delta_T4,0.07274878620730102,0.0930755493858965,0.07945730916119681,0.0,15.276756654543107,True,True,True
333,exp_power2,0.0778544442055991,0.09424457096809079,0.07467956378619856,2.581339364395859,14.426578168800262,True,False,False
334,exp_power2,0.07932516837861628,0.09982340399577064,0.07882172255546911,0.39474372580929185,14.645270416628875,True,False,False
335,thermal_delta_T4,0.07992859212928498,0.09416215244249998,0.08231164767137299,0.0,10.160850433964384,True,True,True
336,exp_power2,0.08932663897077053,0.0982830362078499,0.08763014713922215,1.1888294146158955,7.113034100442491,True,False,False
337,thermal_delta_T4,0.0850045208945237,0.09544551782074111,0.08519144117019507,0.0,7.182771213141905,True,True,True
338,thermal_delta_T4,0.08163173758503825,0.09876569492356133,0.08817806518745677,0.0,11.812996383992612,True,True,True
339,thermal_delta_T4,0.07961752231169723,0.09355698748499008,0.0817496673581719,0.0,10.002865745279166,True,True,True
340,exp_power2,0.09101113357030459,0.10199350779785253,0.08839654986192062,1.807232158908505,8.870725766930804,True,False,False
341,thermal_delta_T4,0.08856501384366934,0.10772203965764776,0.09153469736467529,0.0,12.140672634593386,True,True,True
342,exp_power2,0.09004372779131037,0.09148630461390476,0.08339408285444597,4.756519647091039,5.7419394658061265,True,False,False
343,thermal_delta_T4,0.08191057540509326,0.0983083660037887,0.08567769068800694,0.0,11.313823366345673,True,True,True
344,exp_power2,0.0919022050464204,0.09293678404507923,0.08728673089653811,3.194647096284257,3.888705942738625,True,False,False
345,thermal_delta_T4,0.078035771958495,0.09482318644396145,0.08022102986263044,0.0,12.080490792610135,True,True,True
346,exp_power2,0.09479595866606738,0.10443608684952416,0.09300580305627977,1.1820230923529493,7.186629903423579,True,False,False
347,thermal_delta_T4,0.06951112622915384,0.09005430388911152,0.0752009535864018,0.0,16.053414202960937,True,True,True
348,thermal_delta_T4,0.08504946083369327,0.10588556539606946,0.09701957634050518,0.0,13.585809507708234,True,True,True
349,exp_power2,0.09136246488932259,0.09879906558859629,0.08596862528252083,3.772843722961994,8.624555862045014,True,False,False
350,thermal_delta_T4,0.07950264942584215,0.09457662545922782,0.08290579009761449,0.0,10.764440628771553,True,True,True
351,thermal_delta_T4,0.07922536500378097,0.10269575380498337,0.08847116173367339,0.0,16.087403978367718,True,True,True
352,exp_power2,0.07937226754213751,0.09241342733395203,0.0776423220261383,1.3662547229867243,10.797896446357981,True,False,False
353,thermal_delta_T4,0.08313267688630611,0.09545979541912902,0.08572370488515191,0.0,8.57257385479187,True,True,True
354,exp_power2,0.09150179464572873,0.09760762085433992,0.08610216335017022,3.7710910111777878,7.776104217025193,True,False,False
355,exp_power2,0.07684651349895115,0.08526592824201946,0.07054562696691485,5.304125410209991,11.749945423060069,True,False,False
356,exp_power2,0.08765491312849129,0.10343583933510138,0.08717349123342924,0.34145747708444674,10.60517598689404,True,False,False
357,thermal_delta_T4,0.08847092301115678,0.10019938090281663,0.09258844474572754,0.0,7.718260063168799,True,True,True
358,thermal_delta_T4,0.07983724056505248,0.10482652578029425,0.09377916471390914,0.0,16.88364030457197,True,True,True
359,thermal_delta_T4,0.0807104740395983,0.09838234738029675,0.08385713124415935,0.0,12.27556815357994,True,True,True
360,thermal_delta_T4,0.07278926757459735,0.10405484432388737,0.0881913828957738,0.0,22.15567448705471,True,True,True
361,thermal_delta_T4,0.08774744351796078,0.10374695899894976,0.0897047126808774,0.0,10.384511415485946,True,True,True
362,exp_power2,0.08897132225230779,0.09821829568218973,0.08539177882379356,2.5459845207093394,8.6764460952582,True,False,False
363,thermal_delta_T4,0.07711838109933628,0.09522498596953692,0.07993807450496365,0.0,13.075843828529571,True,True,True
364,exp_power2,0.08238474147237272,0.09065969656254956,0.07841686516918064,3.060395781741761,8.9945803956102,True,False,False
365,thermal_delta_T4,0.08709291461375374,0.1037877080308082,0.08892787902670035,0.0,10.873064691078639,True,True,True
366,thermal_delta_T4,0.08381928891792732,0.09211715396927354,0.08416570612373518,0.0,5.852677279485334,True,True,True
367,thermal_delta_T4,0.07443556310960388,0.08916228978079521,0.07873569180599353,0.0,11.192510535364931,True,True,True
368,thermal_delta_T4,0.08029341334023063,0.10475712883064459,0.08746955060378547,0.0,16.48933525311557,True,True,True
369,thermal_delta_T4,0.07135188287199615,0.09316167387205607,0.07549736447157886,0.0,16.53618614487368,True,True,True
370,thermal_delta_T4,0.07610435169804806,0.09403490618357596,0.07919810690797136,0.0,13.116757729631331,True,True,True
371,exp_power2,0.08226583238169131,0.09083446709905359,0.0750254962911746,5.711927057682686,11.85506965372457,True,False,False
372,thermal_delta_T4,0.08097639337980465,0.09974616507486893,0.08855597642467815,0.0,12.925198108017355,True,True,True
373,thermal_delta_T4,0.0781567355874113,0.09375585511806461,0.08367121675748967,0.0,11.282628336847068,True,True,True
374,thermal_delta_T4,0.0831257280891869,0.10938086582214998,0.09377941782934189,0.0,17.017866373917286,True,True,True
375,exp_power2,0.08828005098008557,0.09689478994951119,0.08557182796691717,1.931798630524554,7.704717290518204,True,False,False
376,thermal_delta_T4,0.08419487761641692,0.10234950833276689,0.08757578252268304,0.0,12.106084339098885,True,True,True
377,thermal_delta_T4,0.08266178742998116,0.10520260943028106,0.0907588570999306,0.0,14.950101647620329,True,True,True
378,exp_power2,0.08418783822031257,0.09000713277999343,0.08043301569339897,2.828795680381603,6.972779498150459,True,False,False
379,exp_power2,0.07923103362220502,0.09255830463384843,0.07773679807451576,1.1804380742857745,10.819621820245771,True,False,False
380,thermal_delta_T4,0.08690193676389042,0.10707393810763009,0.08699355719814192,0.0,12.941835786647346,True,True,True
381,exp_power2,0.08710272977148817,0.09564382252536914,0.08384768724738337,2.3613517260070864,8.161010634205127,True,False,False
382,thermal_delta_T4,0.07494212645076356,0.09165626084764147,0.07681565751989222,0.0,12.482405203715302,True,True,True
383,thermal_delta_T4,0.0898524002315222,0.10279780411944424,0.09528195452397721,0.0,8.344931258042124,True,True,True
384,thermal_delta_T4,0.08034878117764961,0.09925756884979514,0.08562496879765459,0.0,13.10315774538725,True,True,True
385,exp_power2,0.09538401371109904,0.1004966798655583,0.08733374587599475,5.466791372637459,8.704040620097885,True,False,False
386,thermal_delta_T4,0.08304078859831371,0.10255809379557797,0.08981864601335564,0.0,13.088044428531077,True,True,True
387,exp_power2,0.08345805168710621,0.09253308554898536,0.08110294808868924,1.7747387705774145,8.17451092709419,True,False,False
388,exp_power2,0.08610189733365825,0.09870983911458643,0.08575639634126654,0.24928782811741712,8.721785047788217,True,False,False
389,thermal_delta_T4,0.0782906506198553,0.09445359058224784,0.08214628670798099,0.0,11.63618589433068,True,True,True
390,thermal_delta_T4,0.08604021379053665,0.10054768694304937,0.09137563068295236,0.0,9.660674009236118,True,True,True
391,thermal_delta_T4,0.07857209876416665,0.09427142844776243,0.0808805678250635,0.0,11.29401294802355,True,True,True
392,thermal_delta_T4,0.07424950060515328,0.09170601408450688,0.08122538344352145,0.0,13.091728398545456,True,True,True
