distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3525,0.6229719909655589,0.018878338489564047,0.05905720769317375,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.355,0.6233063135991403,0.018603058924613343,0.05822728050180433,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3575,0.6236388172741019,0.018331296147623688,0.057407274971778284,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.36,0.6239694954874988,0.018063013419781275,0.056597100461762175,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3625,0.6242983416376746,0.017798174258331533,0.05579666672350957,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.365,0.624625349022936,0.017536742436761253,0.05500588390730934,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3675,0.6249505108402005,0.01727868198494332,0.05422466256728942,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.37,0.625273820183616,0.017023957189245143,0.053452913666579616,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3725,0.625595270043154,0.016772532592600743,0.052690548582332505,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.375,0.6259148533031718,0.016524372994547166,0.05193747911060434,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3775,0.6262325627409482,0.016279443451226106,0.051193617471098365,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3800000000000001,0.6265483910251869,0.016037709275350535,0.05045887631176945,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3825,0.6268623307144898,0.015799136036137838,0.04973316871329445,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.385,0.6271743742558006,0.015563689559208786,0.049016408193406025,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3875,0.6274845139828128,0.01533133592645406,0.04830850871109453,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3900000000000001,0.6277927421143492,0.015102041475867793,0.04760938467067658,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3925,0.6280990507527033,0.014875772801349503,0.0469189509257338,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.395,0.6284034318819496,0.014652496752474325,0.04623712278292145,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.3975,0.628705877366217,0.014432180434232228,0.045563816005648745,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4000000000000001,0.6290063789479262,0.014214791206736972,0.04489894681763298,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4025,0.6293049282459905,0.014000296684904882,0.04424243190632734,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.405,0.6296015167539781,0.01378866473810426,0.043594188426224985,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4075,0.6298961358382366,0.013579863489775822,0.04295413400204009,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.41,0.630188776735976,0.013373861317024633,0.042322186731767325,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4125,0.6304794305533123,0.013170626850184169,0.041698265189621414,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.415,0.6307680882632698,0.01297012897235276,0.0410822884288575,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4175,0.6310547407037382,0.01277233681890318,0.04047417598447433,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.42,0.6313393785753884,0.012577219776965595,0.039873847875800984,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4225,0.6316219924395419,0.01238474748488471,0.03928122460896945,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.425,0.6319025727159941,0.012194889831651198,0.03869622717927315,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4275,0.632181109680791,0.012007616956308134,0.038118777073413664,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.43,0.632457593463957,0.011822899247332992,0.037548796271637194,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4325,0.6327320140471725,0.011640707341995333,0.036986207249760907,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.435,0.6330043612614011,0.01146101212569115,0.036430932981092345,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4375,0.6332746247844652,0.011283784731253755,0.03588289693824124,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.44,0.6335427941385652,0.011108996538242306,0.035342023094826994,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4425000000000001,0.6338088586877468,0.01093661917220786,0.03480823592708173,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.445,0.6340728076353102,0.010766624503937899,0.03428146041535136,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4475,0.6343346300211612,0.010598984648679395,0.033761622045495154,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.45,0.6345943147191027,0.0104336719653411,0.03324864681018566,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4525000000000001,0.634851850434066,0.010270659055675528,0.032742461210110596,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.455,0.6351072256992784,0.010109918763440907,0.032242992255077305,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4575,0.6353604288733664,0.009951424173543692,0.031750167465021774,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.46,0.6356114481373936,0.009795148611161974,0.031263914870923164,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4625000000000001,0.6358602714918289,0.009641065640850403,0.03078416301562575,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.465,0.6361068867534474,0.009489149065626926,0.030310840954569245,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4675,0.6363512815521567,0.009339372926041586,0.029843878256428192,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.47,0.6365934433277517,0.009191711499228341,0.029383205003663558,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4725,0.6368333593265922,0.009046139297939725,0.028928751792985794,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.475,0.6370710165982045,0.008902631069565244,0.028480449735732456,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4775,0.6373064019917999,0.00876116179513365,0.02803823045816048,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.48,0.6375395021527143,0.008621706688299523,0.027602026101654832,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4825,0.637770303518761,0.008484241194314832,0.0271717693228555,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.485,0.6379987923164976,0.008348740988985482,0.026747393293702907,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4875,0.6382249545574026,0.00821518197761368,0.026328831701404404,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.49,0.6384487760339607,0.008083540293926028,0.02591601874832168,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4925,0.6386702423156532,0.007953792298988308,0.02550888915178207,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.495,0.6388893387448508,0.00782591458010682,0.025107378143813457,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.4975,0.6391060504326064,0.00769988394971707,0.02471142147080533,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5,0.6393203622543447,0.0075756774442599355,0.024320955393096488,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5025,0.6395322588454463,0.007453272323045731,0.023935916684490757,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5050000000000001,0.6397417245967201,0.007332646067106743,0.02355624263170261,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5075,0.6399487436497667,0.007213776378038335,0.023181871033733165,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.51,0.640153299892223,0.0070966411768291935,0.022812740201178332,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5125,0.6403553769528889,0.00698121860268092,0.02244878895547001,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5150000000000001,0.6405549581967303,0.006867487011817494,0.02208995662805188,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5175,0.6407520267197556,0.006755424976284969,0.021736183059491328,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.52,0.6409465653437625,0.006645011282741393,0.021387408598527294,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5225,0.6411385566109489,0.006536224931237935,0.021043574101057505,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5250000000000001,0.6413279827783853,0.006429045133990913,0.020704620929064044,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5275,0.6415148258123458,0.006323451314145639,0.020370490949480485,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.53,0.6416990673824892,0.006219423104531864,0.020041126532999852,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5325,0.6418806888558907,0.0061169403464116714,0.019716470552826337,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5350000000000001,0.6420596712909143,0.006015983088219819,0.01939646638337085,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5375,0.6422359954309254,0.005916531584296939,0.019081057898891904,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.54,0.642409641697835,0.005818566293615981,0.018770189472083122,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5425,0.6425805901854731,0.005722067878502093,0.0184638059726082,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.545,0.6427488206527829,0.0056270172033464575,0.01816185276558506,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5475,0.642914312516833,0.005533395333314095,0.017864275710019462,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.55,0.6430770448456378,0.0054411835330462665,0.017571021157190125,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5525,0.6432369963507854,0.0053503632653575245,0.01728203594898581,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.555,0.6433941453798602,0.0052609161899278105,0.016997267416195665,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5575,0.6435484699086592,0.00517282416198995,0.01671666337675422,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.56,0.6436999475331908,0.005086069231012691,0.016440172133941593,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5625,0.6438485554614519,0.0050006336393797314,0.016167742474540513,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.565,0.6439942705049735,0.004916499821064845,0.01589932366695071,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5675000000000001,0.6441370690701291,0.004833650400303564,0.015634865459262307,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.57,0.6442769271491962,0.0047520681902616145,0.015374318077288946,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5725,0.6444138203111625,0.004671736191700216,0.015117632222561284,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.575,0.6445477236922699,0.004592637591638869,0.014864759070282972,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5775000000000001,0.6446786119862841,0.004514755762015507,0.014615650267248894,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.58,0.644806459434484,0.0044380742583445855,0.01437025792972778,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5825,0.6449312398153569,0.004362576818373093,0.014128534641309164,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.585,0.6450529264339935,0.004288247360734958,0.01389043345071657,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5875000000000001,0.6451714921111678,0.0042150699836039805,0.013655907869587437,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.59,0.6452869091720942,0.004143028963345544,0.013424911870220746,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5925,0.6453991494348477,0.0040721087531673545,0.01319739988329347,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.595,0.6455081841984365,0.004002293981769422,0.012973326795546618,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.5975000000000001,0.6456139842305145,0.003933569451993599,0.012752647947442141,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6,0.6457165197547186,0.003865920139472804,0.012535319130791258,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6025,0.6458157604376187,0.003799331191280122,0.012321296586355057,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.605,0.6459116753752666,0.003733787924578193,0.012110537001418903,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6075,0.6460042330793265,0.0036692758252688655,0.011902997507340706,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.61,0.646093401462774,0.0036057805466435085,0.011698635677074626,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6125,0.6461791478251452,0.0035432879080340945,0.011497409522670678,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.615,0.64626143883732,0.0034817838934652462,0.011299277492751107,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6175,0.6463402405258208,0.0034212546503075603,0.01110419846996475,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.62,0.6464155182566108,0.00336168648793225,0.010912131768419727,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6225,0.6464872367183668,0.003303065876367453,0.010723037131095736,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.625,0.6465553599052128,0.003245379444956213,0.010536874727236249,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6275,0.6466198510988871,0.0031886139810165456,0.010353605149722075,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6300000000000001,0.6466806728503256,0.003132756428503548,0.010173189412426446,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6325,0.6467377869606337,0.0030777938866739067,0.00999558894755286,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.635,0.6467911544614257,0.003023713608752863,0.009820765602956198,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6375,0.6468407355945041,0.0029705030006038366,0.009648681639447891,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6400000000000001,0.6468864897908524,0.002918149619400939,0.00947929972808612,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6425,0.6469283756489139,0.002866641172304444,0.009312582947451443,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.645,0.6469663509121263,0.0028159655151394434,0.009148494780908857,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6475,0.6470003724456814,0.0027661106510777967,0.008986999113856753,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6500000000000001,0.6470303962124784,0.002717064729323579,0.008828060230963726,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6525,0.6470563772482344,0.0026688160438021868,0.008671642813393884,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.655,0.6470782696357198,0.0026213530318531094,0.008517711936020932,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6575,0.6470960264780781,0.0025746642729267467,0.008366233064632434,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6600000000000001,0.6471095998711921,0.002528738487285172,0.008217172053124142,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6625,0.6471189408750551,0.0024835645347071915,0.008070495140685719,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.665,0.6471239994841034,0.002439131413197626,0.007926168948977824,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6675,0.6471247245964648,0.0023954282577011384,0.007784160479301801,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.67,0.6471210639820736,0.002352444338820618,0.007644437109762183,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6725,0.6471129642496031,0.0023101690615402416,0.00750696659242262,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.675,0.6471003708121621,0.0022685919639534573,0.007371717050456207,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6775,0.6470832278516979,0.002227702715995798,0.007238656975290105,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.68,0.6470614782820482,0.002187491118182885,0.007107755223745797,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6825,0.6470350637105782,0.002147947100353512,0.0069789810151748245,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.685,0.6470039243983392,0.002109060720418087,0.006852303928591086,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6875,0.6469679992186773,0.0020708221631124384,0.00672769389979989,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.69,0.6469272256142189,0.0020332217387571084,0.006605121218524335,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6925000000000001,0.6468815395521591,0.0019962498820222845,0.0064845565255297125,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.695,0.6468308754777661,0.001959897150698389,0.006365970809746114,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.6975,0.646775166266021,0.0019241542244724879,0.006249335405389998,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7,0.6467143431712976,0.0018890119037105581,0.006134621989084951,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7025000000000001,0.6466483357749868,0.0018544611082457502,0.006021802576982282,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.705,0.6465770719309667,0.0018204928761727224,0.005910849521881854,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7075,0.6465004777088055,0.001787098362648054,0.005801735510353309,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.71,0.6464184773345861,0.001754268838696971,0.005694433559858606,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7125000000000001,0.6463309931292318,0.0017219956900262996,0.005588917015875748,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.715,0.6462379454442012,0.0016902704158438622,0.005485159549024515,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7175,0.6461392525944197,0.001659084627684255,0.00538313515219414,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.72,0.6460348307883018,0.0016284300482412109,0.005282818137673747,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7225000000000001,0.6459245940547091,0.001598298510206526,0.005184183134285538,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.725,0.6458084541666848,0.001568681955115641,0.005087205084521214,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7275,0.6456863205617861,0.0015395724321999465,0.004991859241681892,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.73,0.6455581002588351,0.0015109620972458579,0.004898121167021802,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7325,0.645423697770891,0.0014828432114607597,0.004805966726896191,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.735,0.6452830150142309,0.001455208140345801,0.004715372089913399,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7375,0.6451359512131235,0.0014280493525756785,0.004626313724091683,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.74,0.6449824028001522,0.0014013594188853921,0.00453876839402077,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7425,0.6448222633118396,0.0013751310109640549,0.004452713158028448,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.745,0.6446554232793013,0.0013493569003558132,0.004368125365352447,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7475,0.6444817701136406,0.0013240299573678887,0.004284982653317635,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.75,0.6443011879857783,0.0012991431499858115,0.0042032629445187975,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7525,0.6441135577003866,0.0012746895427958643,0.004122944444009043,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7550000000000001,0.6439187565635747,0.0012506622959148083,0.004044005636494051,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7575,0.6437166582439525,0.0012270546639268978,0.003966425283532161,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.76,0.6435071326266636,0.0012038599948282019,0.00389018242074029,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7625,0.6432900456599582,0.0011810717289783305,0.003815256355005932,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7650000000000001,0.6430652591938409,0.001158683398059514,0.003741626661704982,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7675,0.6428326308102918,0.001136688624043143,0.003669273181925602,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.77,0.6425920136445301,0.001115081118163711,0.003598176019697816,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_I_forward,accepted_complex_mixture,1.7725,0.6423432561967387,0.0010938546799002613,0.0035283155392289733,0.06,0.8999999999999999,0.04,0.5
