analysis_scope,distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.455,0.3712873193896107,1.0,0.3712873193896107,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4575,0.37243761828558425,1.0,0.37243761828558425,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.46,0.37358466977559435,1.0,0.37358466977559435,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4625,0.37472849436410777,1.0,0.37472849436410777,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.465,0.3758691122758438,1.0,0.3758691122758438,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4675,0.3770065434607599,1.0,0.3770065434607599,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.47000000000000003,0.3781408075989205,1.0,0.3781408075989205,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.47250000000000003,0.37927192410525057,1.0,0.37927192410525057,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.47500000000000003,0.380399912134179,1.0,0.380399912134179,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.47750000000000004,0.38152479058417305,1.0,0.38152479058417305,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.48,0.38264657810216873,1.0,0.38264657810216873,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4825,0.38376529308789903,1.0,0.38376529308789903,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.485,0.3848809536981222,1.0,0.3848809536981222,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4875,0.38599357785075483,1.0,0.38599357785075483,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.49,0.3871031832289108,1.0,0.3871031832289108,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4925,0.38820978728484823,1.0,0.38820978728484823,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.495,0.3893134072438289,1.0,0.3893134072438289,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.4975,0.3904140601078911,1.0,0.3904140601078911,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5,0.39151176265953763,1.0,0.39151176265953763,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5025000000000001,0.39260653146534347,1.0,0.39260653146534347,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.505,0.39369838287948294,1.0,0.39369838287948294,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5075000000000001,0.3947873330471796,1.0,0.3947873330471796,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.51,0.39587339790808135,1.0,0.39587339790808135,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5125,0.39695659319956145,1.0,0.39695659319956145,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.515,0.39803693445994875,1.0,0.39803693445994875,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5175,0.39911443703168703,1.0,0.39911443703168703,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.52,0.4001891160644286,1.0,0.4001891160644286,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5225,0.4012609865180598,1.0,0.4012609865180598,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.525,0.4023300631656635,1.0,0.4023300631656635,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5275,0.40339636059641815,1.0,0.40339636059641815,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.53,0.4044598932184361,1.0,0.4044598932184361,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5325,0.4055206752615422,1.0,0.4055206752615422,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.535,0.4065787207799941,1.0,0.4065787207799941,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5375,0.4076340436551461,1.0,0.4076340436551461,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.54,0.4086866575980584,1.0,0.4086866575980584,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5425,0.4097365761520511,1.0,0.4097365761520511,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.545,0.41078381269520686,1.0,0.41078381269520686,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5475,0.4118283804428217,1.0,0.4118283804428217,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.55,0.41287029244980655,1.0,0.41287029244980655,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5525,0.4139095616130386,1.0,0.4139095616130386,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.555,0.41494620067366694,1.0,0.41494620067366694,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5575,0.41598022221937,1.0,0.41598022221937,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.56,0.4170116386865689,1.0,0.4170116386865689,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5625,0.4180404623625956,1.0,0.4180404623625956,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5650000000000001,0.419066705387819,1.0,0.419066705387819,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5675,0.4200903797577273,1.0,0.4200903797577273,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5700000000000001,0.4211114973249706,1.0,0.4211114973249706,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5725,0.4221300698013626,1.0,0.4221300698013626,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5750000000000001,0.42314610875984265,1.0,0.42314610875984265,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5775,0.42415962563640053,1.0,0.42415962563640053,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.58,0.42517063173196235,1.0,0.42517063173196235,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5825,0.426179138214241,1.0,0.426179138214241,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.585,0.4271851561195501,1.0,0.4271851561195501,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5875,0.42818869635458306,1.0,0.42818869635458306,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.59,0.4291897696981578,1.0,0.4291897696981578,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5925,0.43018838680292903,1.0,0.43018838680292903,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.595,0.43118455819706636,1.0,0.43118455819706636,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.5975,0.4321782942859012,1.0,0.4321782942859012,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6,0.4331696053535428,1.0,0.4331696053535428,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6025,0.434158501564463,1.0,0.434158501564463,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.605,0.4351449929650516,1.0,0.4351449929650516,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6075,0.43612908948514195,1.0,0.43612908948514195,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.61,0.43711080093950866,1.0,0.43711080093950866,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6125,0.4380901370293372,1.0,0.4380901370293372,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.615,0.43906710734366516,1.0,0.43906710734366516,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6175,0.4400417213607982,1.0,0.4400417213607982,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.62,0.44101398844969897,1.0,0.44101398844969897,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6225,0.44198391787134994,1.0,0.44198391787134994,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.625,0.44295151878009237,1.0,0.44295151878009237,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6275000000000001,0.4439168002249396,1.0,0.4439168002249396,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.63,0.4448797711508668,1.0,0.4448797711508668,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6325000000000001,0.445840440400077,1.0,0.445840440400077,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.635,0.4467988167132439,1.0,0.4467988167132439,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6375000000000001,0.4477549087307327,1.0,0.4477549087307327,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.64,0.4487087249937979,1.0,0.4487087249937979,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6425,0.4496602739457603,1.0,0.4496602739457603,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.645,0.4506095639331619,1.0,0.4506095639331619,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6475,0.4515566032069008,1.0,0.4515566032069008,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.65,0.4525013999233451,1.0,0.4525013999233451,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6525,0.4534439621454274,1.0,0.4534439621454274,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.655,0.4543842978437189,1.0,0.4543842978437189,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6575,0.4553224148974855,1.0,0.4553224148974855,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.66,0.45625832109572356,1.0,0.45625832109572356,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6625,0.45719202413817894,1.0,0.45719202413817894,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.665,0.45812353163634634,1.0,0.45812353163634634,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6675,0.45905285111445226,1.0,0.45905285111445226,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.67,0.4599799900104195,1.0,0.4599799900104195,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6725,0.4609049556768154,1.0,0.4609049556768154,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.675,0.46182775538178283,1.0,0.46182775538178283,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6775,0.46274839630995523,1.0,0.46274839630995523,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.68,0.4636668855633555,1.0,0.4636668855633555,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6825,0.4645832301622782,1.0,0.4645832301622782,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.685,0.465497437046158,1.0,0.465497437046158,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6875,0.46640951307442097,1.0,0.46640951307442097,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6900000000000001,0.4673194650273228,1.0,0.4673194650273228,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6925,0.4682272996067709,1.0,0.4682272996067709,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6950000000000001,0.46913302343713315,1.0,0.46913302343713315,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.6975,0.47003664306603177,1.0,0.47003664306603177,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7000000000000001,0.47093816496512414,1.0,0.47093816496512414,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7025,0.47183759553086885,1.0,0.47183759553086885,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.705,0.47273494108528025,1.0,0.47273494108528025,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7075,0.47363020787666793,1.0,0.47363020787666793,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.71,0.47452340208036387,1.0,0.47452340208036387,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7125,0.47541452979943893,1.0,0.47541452979943893,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.715,0.47630359706540276,1.0,0.47630359706540276,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7175,0.4771906098388961,1.0,0.4771906098388961,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.72,0.47807557401036777,1.0,0.47807557401036777,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7225,0.4789584954007415,1.0,0.4789584954007415,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.725,0.4798393797620702,1.0,0.4798393797620702,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7275,0.4807182327781801,1.0,0.4807182327781801,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.73,0.48159506006530234,1.0,0.48159506006530234,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7325,0.48246986717269424,1.0,0.48246986717269424,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.735,0.48334265958325007,1.0,0.48334265958325007,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7375,0.4842134427141001,1.0,0.4842134427141001,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.74,0.4850822219172004,1.0,0.4850822219172004,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7425,0.4859490024799115,1.0,0.4859490024799115,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.745,0.4868137896255676,1.0,0.4868137896255676,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7475,0.48767658851403495,1.0,0.48767658851403495,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.75,0.48853740424226094,1.0,0.48853740424226094,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7525000000000001,0.48939624184481395,1.0,0.48939624184481395,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.755,0.49025310629441293,1.0,0.49025310629441293,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7575000000000001,0.4911080025024485,1.0,0.4911080025024485,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.76,0.4919609353194933,1.0,0.4919609353194933,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7625000000000001,0.4928119095358057,1.0,0.4928119095358057,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.765,0.4936609298818221,1.0,0.4936609298818221,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7675000000000001,0.49450800102864206,1.0,0.49450800102864206,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.77,0.49535312758850447,1.0,0.49535312758850447,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7725,0.49619631411525483,1.0,0.49619631411525483,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.775,0.4970375651048049,1.0,0.4970375651048049,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7775,0.4978768849955822,1.0,0.4978768849955822,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.78,0.4987142781689747,1.0,0.4987142781689747,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7825,0.49954974894976395,1.0,0.49954974894976395,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.785,0.5003833016065526,1.0,0.5003833016065526,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7875,0.5012149403521837,1.0,0.5012149403521837,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.79,0.5020446693441514,1.0,0.5020446693441514,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.7925,0.5028724926850048,1.0,0.5028724926850048,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,0.795,0.5036984144227452,1.0,0.5036984144227452,0.08,0.68,0.24,0.8
