analysis_scope,distribution,branch,q,density,acceptance,effective_density
high_confidence_raw,raw_beta_recoil_complex,raw,1.5150000000000001,0.5591148962764241,1.0,0.5591148962764241
high_confidence_raw,raw_beta_recoil_complex,raw,1.5175,0.5588136410743442,1.0,0.5588136410743442
high_confidence_raw,raw_beta_recoil_complex,raw,1.52,0.5585090946006918,1.0,0.5585090946006918
high_confidence_raw,raw_beta_recoil_complex,raw,1.5225,0.5582012326060477,1.0,0.5582012326060477
high_confidence_raw,raw_beta_recoil_complex,raw,1.5250000000000001,0.5578900304653176,1.0,0.5578900304653176
high_confidence_raw,raw_beta_recoil_complex,raw,1.5275,0.557575463170398,1.0,0.557575463170398
high_confidence_raw,raw_beta_recoil_complex,raw,1.53,0.5572575053226542,1.0,0.5572575053226542
high_confidence_raw,raw_beta_recoil_complex,raw,1.5325,0.5569361311252067,1.0,0.5569361311252067
high_confidence_raw,raw_beta_recoil_complex,raw,1.5350000000000001,0.5566113143750187,1.0,0.5566113143750187
high_confidence_raw,raw_beta_recoil_complex,raw,1.5375,0.5562830284547773,1.0,0.5562830284547773
high_confidence_raw,raw_beta_recoil_complex,raw,1.54,0.5559512463245657,1.0,0.5559512463245657
high_confidence_raw,raw_beta_recoil_complex,raw,1.5425,0.5556159405133156,1.0,0.5556159405133156
high_confidence_raw,raw_beta_recoil_complex,raw,1.545,0.555277083110036,1.0,0.555277083110036
high_confidence_raw,raw_beta_recoil_complex,raw,1.5475,0.5549346457548084,1.0,0.5549346457548084
high_confidence_raw,raw_beta_recoil_complex,raw,1.55,0.5545885996295452,1.0,0.5545885996295452
high_confidence_raw,raw_beta_recoil_complex,raw,1.5525,0.554238915448498,1.0,0.554238915448498
high_confidence_raw,raw_beta_recoil_complex,raw,1.555,0.5538855634485137,1.0,0.5538855634485137
high_confidence_raw,raw_beta_recoil_complex,raw,1.5575,0.5535285133790243,1.0,0.5535285133790243
high_confidence_raw,raw_beta_recoil_complex,raw,1.56,0.5531677344917673,1.0,0.5531677344917673
high_confidence_raw,raw_beta_recoil_complex,raw,1.5625,0.5528031955302235,1.0,0.5528031955302235
high_confidence_raw,raw_beta_recoil_complex,raw,1.565,0.5524348647187654,1.0,0.5524348647187654
high_confidence_raw,raw_beta_recoil_complex,raw,1.5675000000000001,0.5520627097515046,1.0,0.5520627097515046
high_confidence_raw,raw_beta_recoil_complex,raw,1.57,0.5516866977808311,1.0,0.5516866977808311
high_confidence_raw,raw_beta_recoil_complex,raw,1.5725,0.5513067954056297,1.0,0.5513067954056297
high_confidence_raw,raw_beta_recoil_complex,raw,1.575,0.5509229686591678,1.0,0.5509229686591678
high_confidence_raw,raw_beta_recoil_complex,raw,1.5775000000000001,0.5505351829966378,1.0,0.5505351829966378
high_confidence_raw,raw_beta_recoil_complex,raw,1.58,0.550143403282349,1.0,0.550143403282349
high_confidence_raw,raw_beta_recoil_complex,raw,1.5825,0.5497475937765478,1.0,0.5497475937765478
high_confidence_raw,raw_beta_recoil_complex,raw,1.585,0.5493477181218642,1.0,0.5493477181218642
high_confidence_raw,raw_beta_recoil_complex,raw,1.5875000000000001,0.5489437393293614,1.0,0.5489437393293614
high_confidence_raw,raw_beta_recoil_complex,raw,1.59,0.548535619764182,1.0,0.548535619764182
high_confidence_raw,raw_beta_recoil_complex,raw,1.5925,0.5481233211307717,1.0,0.5481233211307717
high_confidence_raw,raw_beta_recoil_complex,raw,1.595,0.5477068044576692,1.0,0.5477068044576692
high_confidence_raw,raw_beta_recoil_complex,raw,1.5975000000000001,0.5472860300818425,1.0,0.5472860300818425
high_confidence_raw,raw_beta_recoil_complex,raw,1.6,0.546860957632561,1.0,0.546860957632561
high_confidence_raw,raw_beta_recoil_complex,raw,1.6025,0.5464315460147801,1.0,0.5464315460147801
high_confidence_raw,raw_beta_recoil_complex,raw,1.605,0.5459977533920254,1.0,0.5459977533920254
high_confidence_raw,raw_beta_recoil_complex,raw,1.6075,0.545559537168757,1.0,0.545559537168757
high_confidence_raw,raw_beta_recoil_complex,raw,1.61,0.5451168539721927,1.0,0.5451168539721927
high_confidence_raw,raw_beta_recoil_complex,raw,1.6125,0.5446696596335722,1.0,0.5446696596335722
high_confidence_raw,raw_beta_recoil_complex,raw,1.615,0.5442179091688409,1.0,0.5442179091688409
high_confidence_raw,raw_beta_recoil_complex,raw,1.6175,0.543761556758731,1.0,0.543761556758731
high_confidence_raw,raw_beta_recoil_complex,raw,1.62,0.5433005557282163,1.0,0.5433005557282163
high_confidence_raw,raw_beta_recoil_complex,raw,1.6225,0.5428348585253203,1.0,0.5428348585253203
high_confidence_raw,raw_beta_recoil_complex,raw,1.625,0.5423644166992465,1.0,0.5423644166992465
high_confidence_raw,raw_beta_recoil_complex,raw,1.6275,0.5418891808778119,1.0,0.5418891808778119
high_confidence_raw,raw_beta_recoil_complex,raw,1.6300000000000001,0.5414091007441508,1.0,0.5414091007441508
high_confidence_raw,raw_beta_recoil_complex,raw,1.6325,0.540924125012664,1.0,0.540924125012664
high_confidence_raw,raw_beta_recoil_complex,raw,1.635,0.540434201404181,1.0,0.540434201404181
high_confidence_raw,raw_beta_recoil_complex,raw,1.6375,0.5399392766203059,1.0,0.5399392766203059
high_confidence_raw,raw_beta_recoil_complex,raw,1.6400000000000001,0.5394392963169131,1.0,0.5394392963169131
high_confidence_raw,raw_beta_recoil_complex,raw,1.6425,0.5389342050767598,1.0,0.5389342050767598
high_confidence_raw,raw_beta_recoil_complex,raw,1.645,0.5384239463811777,1.0,0.5384239463811777
high_confidence_raw,raw_beta_recoil_complex,raw,1.6475,0.5379084625808074,1.0,0.5379084625808074
high_confidence_raw,raw_beta_recoil_complex,raw,1.6500000000000001,0.5373876948653368,1.0,0.5373876948653368
high_confidence_raw,raw_beta_recoil_complex,raw,1.6525,0.5368615832322005,1.0,0.5368615832322005
high_confidence_raw,raw_beta_recoil_complex,raw,1.655,0.5363300664541975,1.0,0.5363300664541975
high_confidence_raw,raw_beta_recoil_complex,raw,1.6575,0.5357930820459831,1.0,0.5357930820459831
high_confidence_raw,raw_beta_recoil_complex,raw,1.6600000000000001,0.5352505662293846,1.0,0.5352505662293846
high_confidence_raw,raw_beta_recoil_complex,raw,1.6625,0.5347024538974935,1.0,0.5347024538974935
high_confidence_raw,raw_beta_recoil_complex,raw,1.665,0.534148678577479,1.0,0.534148678577479
high_confidence_raw,raw_beta_recoil_complex,raw,1.6675,0.5335891723920694,1.0,0.5335891723920694
high_confidence_raw,raw_beta_recoil_complex,raw,1.67,0.5330238660196418,1.0,0.5330238660196418
high_confidence_raw,raw_beta_recoil_complex,raw,1.6725,0.5324526886528607,1.0,0.5324526886528607
high_confidence_raw,raw_beta_recoil_complex,raw,1.675,0.5318755679557988,1.0,0.5318755679557988
high_confidence_raw,raw_beta_recoil_complex,raw,1.6775,0.5312924300194739,1.0,0.5312924300194739
high_confidence_raw,raw_beta_recoil_complex,raw,1.68,0.5307031993157308,1.0,0.5307031993157308
high_confidence_raw,raw_beta_recoil_complex,raw,1.6825,0.5301077986493913,1.0,0.5301077986493913
high_confidence_raw,raw_beta_recoil_complex,raw,1.685,0.5295061491085958,1.0,0.5295061491085958
high_confidence_raw,raw_beta_recoil_complex,raw,1.6875,0.5288981700132505,1.0,0.5288981700132505
high_confidence_raw,raw_beta_recoil_complex,raw,1.69,0.5282837788614937,1.0,0.5282837788614937
high_confidence_raw,raw_beta_recoil_complex,raw,1.6925000000000001,0.5276628912740884,1.0,0.5276628912740884
high_confidence_raw,raw_beta_recoil_complex,raw,1.695,0.5270354209366435,1.0,0.5270354209366435
high_confidence_raw,raw_beta_recoil_complex,raw,1.6975,0.5264012795395577,1.0,0.5264012795395577
high_confidence_raw,raw_beta_recoil_complex,raw,1.7,0.5257603767155816,1.0,0.5257603767155816
high_confidence_raw,raw_beta_recoil_complex,raw,1.7025000000000001,0.525112619974878,1.0,0.525112619974878
high_confidence_raw,raw_beta_recoil_complex,raw,1.705,0.5244579146374609,1.0,0.5244579146374609
high_confidence_raw,raw_beta_recoil_complex,raw,1.7075,0.5237961637628833,1.0,0.5237961637628833
high_confidence_raw,raw_beta_recoil_complex,raw,1.71,0.5231272680770376,1.0,0.5231272680770376
high_confidence_raw,raw_beta_recoil_complex,raw,1.7125000000000001,0.5224511258959238,1.0,0.5224511258959238
high_confidence_raw,raw_beta_recoil_complex,raw,1.715,0.5217676330462326,1.0,0.5217676330462326
high_confidence_raw,raw_beta_recoil_complex,raw,1.7175,0.5210766827825799,1.0,0.5210766827825799
high_confidence_raw,raw_beta_recoil_complex,raw,1.72,0.5203781657012213,1.0,0.5203781657012213
high_confidence_raw,raw_beta_recoil_complex,raw,1.7225000000000001,0.5196719696500669,1.0,0.5196719696500669
high_confidence_raw,raw_beta_recoil_complex,raw,1.725,0.5189579796347953,1.0,0.5189579796347953
high_confidence_raw,raw_beta_recoil_complex,raw,1.7275,0.5182360777208695,1.0,0.5182360777208695
high_confidence_raw,raw_beta_recoil_complex,raw,1.73,0.5175061429312295,1.0,0.5175061429312295
high_confidence_raw,raw_beta_recoil_complex,raw,1.7325,0.5167680511394329,1.0,0.5167680511394329
high_confidence_raw,raw_beta_recoil_complex,raw,1.735,0.5160216749579938,1.0,0.5160216749579938
high_confidence_raw,raw_beta_recoil_complex,raw,1.7375,0.5152668836216588,1.0,0.5152668836216588
high_confidence_raw,raw_beta_recoil_complex,raw,1.74,0.5145035428653383,1.0,0.5145035428653383
high_confidence_raw,raw_beta_recoil_complex,raw,1.7425,0.5137315147963942,1.0,0.5137315147963942
high_confidence_raw,raw_beta_recoil_complex,raw,1.745,0.5129506577609679,1.0,0.5129506577609679
high_confidence_raw,raw_beta_recoil_complex,raw,1.7475,0.5121608262040056,1.0,0.5121608262040056
high_confidence_raw,raw_beta_recoil_complex,raw,1.75,0.5113618705226197,1.0,0.5113618705226197
high_confidence_raw,raw_beta_recoil_complex,raw,1.7525,0.5105536369123999,1.0,0.5105536369123999
high_confidence_raw,raw_beta_recoil_complex,raw,1.7550000000000001,0.509735967206258,1.0,0.509735967206258
high_confidence_raw,raw_beta_recoil_complex,raw,1.7575,0.5089086987053649,1.0,0.5089086987053649
high_confidence_raw,raw_beta_recoil_complex,raw,1.76,0.5080716640017037,1.0,0.5080716640017037
high_confidence_raw,raw_beta_recoil_complex,raw,1.7625,0.5072246907917339,1.0,0.5072246907917339
high_confidence_raw,raw_beta_recoil_complex,raw,1.7650000000000001,0.5063676016806204,1.0,0.5063676016806204
high_confidence_raw,raw_beta_recoil_complex,raw,1.7675,0.5055002139764436,1.0,0.5055002139764436
high_confidence_raw,raw_beta_recoil_complex,raw,1.77,0.504622339473765,1.0,0.504622339473765
high_confidence_raw,raw_beta_recoil_complex,raw,1.7725,0.5037337842258746,1.0,0.5037337842258746
high_confidence_raw,raw_beta_recoil_complex,raw,1.7750000000000001,0.5028343483049964,1.0,0.5028343483049964
high_confidence_raw,raw_beta_recoil_complex,raw,1.7775,0.5019238255496745,1.0,0.5019238255496745
high_confidence_raw,raw_beta_recoil_complex,raw,1.78,0.5010020032985005,1.0,0.5010020032985005
high_confidence_raw,raw_beta_recoil_complex,raw,1.7825,0.5000686621092796,1.0,0.5000686621092796
high_confidence_raw,raw_beta_recoil_complex,raw,1.7850000000000001,0.4991235754626617,1.0,0.4991235754626617
high_confidence_raw,raw_beta_recoil_complex,raw,1.7875,0.4981665094491875,1.0,0.4981665094491875
high_confidence_raw,raw_beta_recoil_complex,raw,1.79,0.4971972224386098,1.0,0.4971972224386098
high_confidence_raw,raw_beta_recoil_complex,raw,1.7925,0.4962154647302679,1.0,0.4962154647302679
high_confidence_raw,raw_beta_recoil_complex,raw,1.795,0.4952209781831811,1.0,0.4952209781831811
high_confidence_raw,raw_beta_recoil_complex,raw,1.7975,0.49421349582442486,1.0,0.49421349582442486
high_confidence_raw,raw_beta_recoil_complex,raw,1.8,0.493192741434227,1.0,0.493192741434227
high_confidence_raw,raw_beta_recoil_complex,raw,1.8025,0.49215842910609087,1.0,0.49215842910609087
high_confidence_raw,raw_beta_recoil_complex,raw,1.805,0.4911102627801044,1.0,0.4911102627801044
high_confidence_raw,raw_beta_recoil_complex,raw,1.8075,0.4900479357474321,1.0,0.4900479357474321
high_confidence_raw,raw_beta_recoil_complex,raw,1.81,0.4889711301238146,1.0,0.4889711301238146
high_confidence_raw,raw_beta_recoil_complex,raw,1.8125,0.48787951628969395,1.0,0.48787951628969395
high_confidence_raw,raw_beta_recoil_complex,raw,1.815,0.4867727522943803,1.0,0.4867727522943803
high_confidence_raw,raw_beta_recoil_complex,raw,1.8175000000000001,0.4856504832214233,1.0,0.4856504832214233
high_confidence_raw,raw_beta_recoil_complex,raw,1.82,0.4845123405120976,1.0,0.4845123405120976
high_confidence_raw,raw_beta_recoil_complex,raw,1.8225,0.48335794124360654,1.0,0.48335794124360654
high_confidence_raw,raw_beta_recoil_complex,raw,1.825,0.48218688735829596,1.0,0.48218688735829596
high_confidence_raw,raw_beta_recoil_complex,raw,1.8275000000000001,0.48099876483979176,1.0,0.48099876483979176
high_confidence_raw,raw_beta_recoil_complex,raw,1.83,0.4797931428315858,1.0,0.4797931428315858
high_confidence_raw,raw_beta_recoil_complex,raw,1.8325,0.4785695726931304,1.0,0.4785695726931304
high_confidence_raw,raw_beta_recoil_complex,raw,1.835,0.47732758698800953,1.0,0.47732758698800953
high_confidence_raw,raw_beta_recoil_complex,raw,1.8375000000000001,0.4760666983981851,1.0,0.4760666983981851
high_confidence_raw,raw_beta_recoil_complex,raw,1.84,0.4747863985576873,1.0,0.4747863985576873
high_confidence_raw,raw_beta_recoil_complex,raw,1.8425,0.47348615679840955,1.0,0.47348615679840955
high_confidence_raw,raw_beta_recoil_complex,raw,1.845,0.4721654187998721,1.0,0.4721654187998721
high_confidence_raw,raw_beta_recoil_complex,raw,1.8475000000000001,0.47082360513392013,1.0,0.47082360513392013
high_confidence_raw,raw_beta_recoil_complex,raw,1.85,0.4694601096943094,1.0,0.4694601096943094
high_confidence_raw,raw_beta_recoil_complex,raw,1.8525,0.468074297999986,1.0,0.468074297999986
high_confidence_raw,raw_beta_recoil_complex,raw,1.855,0.4666655053595696,1.0,0.4666655053595696
high_confidence_raw,raw_beta_recoil_complex,raw,1.8575,0.46523303488307605,1.0,0.46523303488307605
high_confidence_raw,raw_beta_recoil_complex,raw,1.86,0.4637761553252354,1.0,0.4637761553252354
high_confidence_raw,raw_beta_recoil_complex,raw,1.8625,0.4622940987428547,1.0,0.4622940987428547
high_confidence_raw,raw_beta_recoil_complex,raw,1.865,0.46078605794648103,1.0,0.46078605794648103
high_confidence_raw,raw_beta_recoil_complex,raw,1.8675,0.4592511837241286,1.0,0.4592511837241286
high_confidence_raw,raw_beta_recoil_complex,raw,1.87,0.4576885818119479,1.0,0.4576885818119479
high_confidence_raw,raw_beta_recoil_complex,raw,1.8725,0.4560973095834143,1.0,0.4560973095834143
high_confidence_raw,raw_beta_recoil_complex,raw,1.875,0.45447637242479033,1.0,0.45447637242479033
high_confidence_raw,raw_beta_recoil_complex,raw,1.8775,0.452824719760199,1.0,0.452824719760199
high_confidence_raw,raw_beta_recoil_complex,raw,1.8800000000000001,0.4511412406845166,1.0,0.4511412406845166
high_confidence_raw,raw_beta_recoil_complex,raw,1.8825,0.4494247591563251,1.0,0.4494247591563251
high_confidence_raw,raw_beta_recoil_complex,raw,1.885,0.44767402869619455,1.0,0.44767402869619455
high_confidence_raw,raw_beta_recoil_complex,raw,1.8875,0.4458877265274117,1.0,0.4458877265274117
high_confidence_raw,raw_beta_recoil_complex,raw,1.8900000000000001,0.44406444708668,1.0,0.44406444708668
high_confidence_raw,raw_beta_recoil_complex,raw,1.8925,0.4422026948210173,1.0,0.4422026948210173
high_confidence_raw,raw_beta_recoil_complex,raw,1.895,0.44030087617370584,1.0,0.44030087617370584
high_confidence_raw,raw_beta_recoil_complex,raw,1.8975,0.4383572906462759,1.0,0.4383572906462759
high_confidence_raw,raw_beta_recoil_complex,raw,1.9000000000000001,0.43637012080456916,1.0,0.43637012080456916
high_confidence_raw,raw_beta_recoil_complex,raw,1.9025,0.4343374210742805,1.0,0.4343374210742805
high_confidence_raw,raw_beta_recoil_complex,raw,1.905,0.43225710514412996,1.0,0.43225710514412996
high_confidence_raw,raw_beta_recoil_complex,raw,1.9075,0.4301269317619417,1.0,0.4301269317619417
high_confidence_raw,raw_beta_recoil_complex,raw,1.9100000000000001,0.4279444886690022,1.0,0.4279444886690022
high_confidence_raw,raw_beta_recoil_complex,raw,1.9125,0.4257071743694322,1.0,0.4257071743694322
high_confidence_raw,raw_beta_recoil_complex,raw,1.915,0.42341217737169473,1.0,0.42341217737169473
high_confidence_raw,raw_beta_recoil_complex,raw,1.9175,0.4210564524659168,1.0,0.4210564524659168
high_confidence_raw,raw_beta_recoil_complex,raw,1.92,0.41863669350966054,1.0,0.41863669350966054
high_confidence_raw,raw_beta_recoil_complex,raw,1.9225,0.41614930208126966,1.0,0.41614930208126966
high_confidence_raw,raw_beta_recoil_complex,raw,1.925,0.4135903512174559,1.0,0.4135903512174559
high_confidence_raw,raw_beta_recoil_complex,raw,1.9275,0.4109555432717551,1.0,0.4109555432717551
high_confidence_raw,raw_beta_recoil_complex,raw,1.93,0.40824016070133806,1.0,0.40824016070133806
high_confidence_raw,raw_beta_recoil_complex,raw,1.9325,0.4054390082956847,1.0,0.4054390082956847
high_confidence_raw,raw_beta_recoil_complex,raw,1.935,0.40254634498040465,1.0,0.40254634498040465
high_confidence_raw,raw_beta_recoil_complex,raw,1.9375,0.39955580283328984,1.0,0.39955580283328984
high_confidence_raw,raw_beta_recoil_complex,raw,1.94,0.396460290296019,1.0,0.396460290296019
high_confidence_raw,raw_beta_recoil_complex,raw,1.9425000000000001,0.39325187569496567,1.0,0.39325187569496567
high_confidence_raw,raw_beta_recoil_complex,raw,1.945,0.3899216460139935,1.0,0.3899216460139935
high_confidence_raw,raw_beta_recoil_complex,raw,1.9475,0.38645953426825,1.0,0.38645953426825
high_confidence_raw,raw_beta_recoil_complex,raw,1.95,0.3828541066296993,1.0,0.3828541066296993
high_confidence_raw,raw_beta_recoil_complex,raw,1.9525000000000001,0.3790922973805244,1.0,0.3790922973805244
high_confidence_raw,raw_beta_recoil_complex,raw,1.955,0.37515907540413523,1.0,0.37515907540413523
high_confidence_raw,raw_beta_recoil_complex,raw,1.9575,0.3710370196178463,1.0,0.3710370196178463
high_confidence_raw,raw_beta_recoil_complex,raw,1.96,0.3667057714755659,1.0,0.3667057714755659
high_confidence_raw,raw_beta_recoil_complex,raw,1.9625000000000001,0.36214131874249206,1.0,0.36214131874249206
high_confidence_raw,raw_beta_recoil_complex,raw,1.965,0.3573150433540889,1.0,0.3573150433540889
high_confidence_raw,raw_beta_recoil_complex,raw,1.9675,0.3521924324700903,1.0,0.3521924324700903
high_confidence_raw,raw_beta_recoil_complex,raw,1.97,0.34673129718301904,1.0,0.34673129718301904
high_confidence_raw,raw_beta_recoil_complex,raw,1.9725000000000001,0.3408792517621366,1.0,0.3408792517621366
high_confidence_raw,raw_beta_recoil_complex,raw,1.975,0.3345700469589631,1.0,0.3345700469589631
high_confidence_raw,raw_beta_recoil_complex,raw,1.9775,0.3277180611753357,1.0,0.3277180611753357
high_confidence_raw,raw_beta_recoil_complex,raw,1.98,0.3202096985806509,1.0,0.3202096985806509
high_confidence_raw,raw_beta_recoil_complex,raw,1.9825000000000002,0.3118893132555827,1.0,0.3118893132555827
high_confidence_raw,raw_beta_recoil_complex,raw,1.985,0.30253479497814134,1.0,0.30253479497814134
high_confidence_raw,raw_beta_recoil_complex,raw,1.9875,0.29181194774810976,1.0,0.29181194774810976
high_confidence_raw,raw_beta_recoil_complex,raw,1.99,0.2791803507201286,1.0,0.2791803507201286
high_confidence_raw,raw_beta_recoil_complex,raw,1.9925,0.26366997455148583,1.0,0.26366997455148583
high_confidence_raw,raw_beta_recoil_complex,raw,1.995,0.24322364714809552,1.0,0.24322364714809552
high_confidence_raw,raw_beta_recoil_complex,raw,1.9975,0.21181804907726354,1.0,0.21181804907726354
high_confidence_raw,raw_beta_recoil_complex,raw,2.0,0.0509030485965189,1.0,0.0509030485965189
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0,0.012786268987760783,1.0,0.04270552460003811
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0025,0.10856961200049409,0.9999892833221702,0.3626134060238168
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.005,0.1336313964705178,0.9999571339777591,0.4463033170194866
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0075,0.15087836550027942,0.9999035540339273,0.5038778960090642
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.01,0.1644369984765471,0.9998285469356966,0.5491175169047742
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0125,0.17577752976028144,0.9997321175055802,0.5869312402684865
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.015,0.18561300656562127,0.9996142719430671,0.6196994036849532
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0175,0.194349299389486,0.9994750178239562,0.6487765549779035
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.02,0.20224181880625003,0.9993143640995462,0.6750148340256914
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0225,0.2094628360587609,0.9991323210956756,0.6989887924076242
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.025,0.21613462563177932,0.9989289005116169,0.7211060693058587
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0275,0.2223474413019564,0.9987041154188234,0.7416674174306745
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.03,0.22817000253449748,0.9984579802595297,0.7609017173561086
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0325,0.2336559700984835,0.9981905108452044,0.7789875983783051
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.035,0.23884813241332833,0.9979017243548582,0.7960674149572041
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0375,0.24378121598179056,0.9975916393332042,0.8122566288485645
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.04,0.24848383275878608,0.9972602756886734,0.8276503095127633
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0425,0.2529798663135303,0.9969076546912847,0.8423277607788672
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.045,0.257289481674609,0.9965337989703691,0.8563558911363319
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0475,0.2614298760375597,0.9961387325121491,0.8697917189193712
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.05,0.26541584683356495,0.9957224806571746,0.8826842678046187
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0525,0.2692602284126886,0.9952850700976129,0.8950760237448303
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.055,0.2729742324774028,0.994826528874397,0.9070040706432998
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0575,0.2765677168497042,0.994346886374229,0.9185009868393784
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.06,0.2800494000894694,0.9938461733264412,0.9295955608843053
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0625,0.2834270346544149,0.9933244217997155,0.9403133689694876
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.065,0.28670754793342607,0.9927816651986597,0.9506772451562776
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0675,0.289897158109332,0.9922179382602435,0.9607076676250701
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.07,0.2930014701012689,0.991633277050093,0.9704230784665135
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0725,0.29602555559475413,0.991027718958645,0.9798401503914773
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.075,0.29897402025178804,0.9904013026971623,0.988974010679396
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0775,0.30185106051008465,0.9897540682936086,0.997838430404064
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.08,0.304660511865282,0.989086057088386,1.0064459852561771
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0825,0.3074058901374823,0.9883973117299345,1.0148081929718855
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.085,0.3100904269216668,0.9876878761701934,1.022935631369369
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.08750000000000001,0.3127171001874253,0.9869577956599275,1.0308380402141684
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.09,0.3152886608103708,0.9862071167439163,1.038524409523078
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0925,0.31780765567333247,0.9854358872560087,1.0460030564349725
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.095,0.32027644786091625,0.9846441563140438,1.053281692394862
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.0975,0.32269723437951103,0.983831974314636,1.0603674820921358
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1,0.3250720617612281,0.9829993929278305,1.0672670953484473
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.10250000000000001,0.3274028398507193,0.9821464650916232,1.073986752952029
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.105,0.3296913540253673,0.9812732450063528,1.080532267273614
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1075,0.3319392760597064,0.9803797881289593,1.0869090783669129
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.11,0.33414817381233436,0.9794661511671154,1.0931222861478778
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1125,0.33631951988664344,0.9785323920732278,1.099176679157149
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.115,0.338454699394339,0.9775785700383112,1.1050767603355103
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.11750000000000001,0.34055501693206897,0.9766047454857353,1.1108267701800103
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.12,0.34262170286587607,0.9756109800648459,1.1164307075963322
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1225,0.3446559190050599,0.9745973366444611,1.1218923487192556
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.125,0.3466587637359592,0.973563879306243,1.1272152639360968
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1275,0.348631276676782,0.9725106733379463,1.1324028333167573
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.13,0.35057444290663464,0.9714377852265458,1.1374582606274097
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1325,0.3524891968151011,0.9703452826512413,1.1423845860821784
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.135,0.35437642561290095,0.9692332344763441,1.14718469796778
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1375,0.35623697253915915,0.9681017107440425,1.1518613432594262
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.14,0.35807163979652185,0.9669507826670515,1.156417137331977
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.14250000000000002,0.3598811912416365,0.965780522621144,1.1608545728579416
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.145,0.3616663548553019,0.9645910041375669,1.1651760279732253
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1475,0.36342782501380366,0.963382301895343,1.1693837737822248
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.15,0.3651662645805201,0.962154491713458,1.1734799812657746
high_confidence_raw,accepted_beta_recoil_complex,case_I_forward,0.1525,0.36688230683476775,0.9609076505429368,1.1774667276484048
